# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)	ext_dwxpos (m)
2.5500000000000005e-09	0.107460275	0.0001703492	-0.65964985	-0.66076934	-8e-06	1.3625964e-08
2.5600154052962065e-09	0.107460335	0.00016694416	-0.6596472	-0.6607667	-8e-06	1.3625971e-08
2.5700263916738656e-09	0.107460335	0.0001635421	-0.6596455	-0.66076505	-8e-06	1.3625971e-08
2.580037385619006e-09	0.10746034	0.00016016915	-0.6596448	-0.6607642	-8e-06	1.3625972e-08
2.5900483631147903e-09	0.10746036	0.00015685285	-0.6596448	-0.6607642	-8e-06	1.3625973e-08
2.6000000000000005e-09	0.10746038	0.00015362429	-0.65964574	-0.6607652	-8e-06	1.3625977e-08
2.610015395781827e-09	0.10746038	0.00015044789	-0.6596475	-0.66076696	-8e-06	1.3625977e-08
2.620026382436714e-09	0.107460365	0.00014736825	-0.65965015	-0.6607695	-8e-06	1.3625973e-08
2.630037380094492e-09	0.107460305	0.00014441597	-0.6596534	-0.6607729	-8e-06	1.3625966e-08
2.640048388142468e-09	0.10746024	0.00014162264	-0.6596576	-0.66077715	-8e-06	1.3625958e-08
2.6500000000000006e-09	0.10746017	0.00013901583	-0.65966237	-0.6607819	-8e-06	1.3625951e-08
2.6600154317638855e-09	0.1074601	0.000136579	-0.6596679	-0.6607875	-8e-06	1.3625941e-08
2.6700264196858557e-09	0.10745996	0.00013432268	-0.6596741	-0.66079366	-8e-06	1.36259235e-08
2.680037404974002e-09	0.107459836	0.00013226374	-0.6596807	-0.6608004	-8e-06	1.3625907e-08
2.6900483885254305e-09	0.10745972	0.00013042324	-0.6596879	-0.66080767	-8e-06	1.36258915e-08
2.7000000000000006e-09	0.107459605	0.00012882976	-0.65969545	-0.6608152	-8e-06	1.3625878e-08
2.7100154017472175e-09	0.10745948	0.00012747032	-0.6597034	-0.6608232	-8e-06	1.3625861e-08
2.720026416386649e-09	0.10745931	0.00012633928	-0.6597116	-0.6608315	-8e-06	1.3625841e-08
2.7300374033234883e-09	0.10745914	0.00012543776	-0.65972006	-0.6608401	-8e-06	1.3625819e-08
2.7400483900508277e-09	0.10745898	0.00012478493	-0.6597287	-0.6608487	-8e-06	1.3625798e-08
2.7500000000000006e-09	0.10745884	0.0001243843	-0.6597374	-0.66085744	-8e-06	1.3625781e-08
2.7600154202574964e-09	0.10745868	0.00012422385	-0.6597462	-0.6608663	-8e-06	1.3625761e-08
2.7700263998955427e-09	0.10745854	0.00012429606	-0.6597548	-0.660875	-8e-06	1.3625742e-08
2.780037409049942e-09	0.107458375	0.00012459139	-0.65976346	-0.6608838	-8e-06	1.3625722e-08
2.7900484051654532e-09	0.10745819	0.00012510431	-0.6597719	-0.66089225	-8e-06	1.3625699e-08
2.8000000000000007e-09	0.107458025	0.00012582885	-0.65978014	-0.66090053	-8e-06	1.3625678e-08
2.8100154163791633e-09	0.10745789	0.00012676849	-0.6597881	-0.6609085	-8e-06	1.3625661e-08
2.82002641847633e-09	0.10745775	0.0001279147	-0.6597957	-0.6609162	-8e-06	1.3625643e-08
2.8300374019196793e-09	0.107457615	0.00012923792	-0.6598029	-0.6609235	-8e-06	1.3625624e-08
2.8400483825829022e-09	0.10745748	0.00013071355	-0.6598098	-0.66093045	-8e-06	1.3625607e-08
2.8500000000000007e-09	0.10745735	0.00013232607	-0.65981615	-0.6609368	-8e-06	1.3625592e-08
2.8600153901087537e-09	0.10745723	0.00013410105	-0.659822	-0.66094273	-8e-06	1.3625577e-08
2.870026392074844e-09	0.10745714	0.00013599887	-0.65982735	-0.66094804	-8e-06	1.3625564e-08
2.880037416372813e-09	0.107457034	0.00013799948	-0.6598321	-0.66095287	-8e-06	1.3625551e-08
2.8900484159163114e-09	0.10745692	0.00014008884	-0.65983623	-0.66095704	-8e-06	1.3625539e-08
2.9000000000000007e-09	0.10745687	0.00014223035	-0.65983987	-0.66096073	-8e-06	1.3625531e-08
2.9100154087587715e-09	0.107456826	0.00014443403	-0.65984285	-0.6609637	-8e-06	1.3625525e-08
2.9200263853221387e-09	0.10745679	0.00014668283	-0.6598453	-0.6609661	-8e-06	1.3625521e-08
2.930037374440721e-09	0.10745672	0.0001489497	-0.659847	-0.6609679	-8e-06	1.3625515e-08
2.940048351924683e-09	0.10745671	0.00015120952	-0.6598482	-0.660969	-8e-06	1.36255105e-08
2.9500000000000008e-09	0.10745668	0.00015344529	-0.6598487	-0.66096956	-8e-06	1.3625507e-08
2.960015384564142e-09	0.107456684	0.00015567103	-0.6598487	-0.66096956	-8e-06	1.3625507e-08
2.970026381329307e-09	0.107456684	0.00015784764	-0.6598481	-0.66096896	-8e-06	1.3625507e-08
2.9800373884789014e-09	0.1074567	0.0001599726	-0.6598469	-0.66096777	-8e-06	1.362551e-08
2.9900483828703964e-09	0.10745671	0.00016202034	-0.6598452	-0.6609661	-8e-06	1.3625511e-08
3.000000000000001e-09	0.107456736	0.00016397181	-0.65984297	-0.6609639	-8e-06	1.3625515e-08
3.010015391195126e-09	0.10745677	0.00016584256	-0.6598402	-0.66096115	-8e-06	1.36255185e-08
3.0200264059657387e-09	0.107456855	0.00016759998	-0.65983707	-0.66095793	-8e-06	1.3625527e-08
3.0300374086418615e-09	0.1074569	0.00016923457	-0.65983343	-0.66095424	-8e-06	1.36255345e-08
3.0400483933075947e-09	0.10745696	0.00017074581	-0.65982944	-0.6609502	-8e-06	1.3625542e-08
3.050000000000001e-09	0.10745702	0.00017211841	-0.6598251	-0.6609458	-8e-06	1.362555e-08
3.0600112878714366e-09	0.11818143	-0.0077599636	-0.6562618	-0.6573	-8e-06	1.4985407e-08
3.0700225103745316e-09	0.11177844	-0.025694778	-0.65264225	-0.65362394	-8e-06	1.4173506e-08
3.080033661986318e-09	0.09628944	-0.0370381	-0.6493457	-0.65033907	-8e-06	1.2209501e-08
3.0900447704828276e-09	0.08485306	-0.031858582	-0.6461153	-0.6470896	-8e-06	1.07593685e-08
3.100000000000001e-09	0.085142724	-0.015443438	-0.64260983	-0.6435701	-8e-06	1.0796098e-08
3.110013536371116e-09	0.09495186	-0.0024143825	-0.63875055	-0.6396797	-8e-06	1.2039897e-08
3.1200248933201957e-09	0.10557883	-0.0029674598	-0.63454795	-0.63541406	-8e-06	1.3387395e-08
3.130036146369619e-09	0.109115355	-0.014843167	-0.63013166	-0.63096446	-8e-06	1.3835827e-08
3.1400474511071545e-09	0.103813715	-0.026379133	-0.62581795	-0.6265923	-8e-06	1.31635804e-08
3.150000000000001e-09	0.094687544	-0.027701866	-0.62160695	-0.62236375	-8e-06	1.2006379e-08
3.160015512330992e-09	0.08880712	-0.018634122	-0.6173906	-0.61811864	-8e-06	1.1260743e-08
3.1700267410897584e-09	0.09039392	-0.00813492	-0.61312664	-0.61381674	-8e-06	1.146195e-08
3.180037558737384e-09	0.09760783	-0.0049401643	-0.60876054	-0.60942346	-8e-06	1.2376672e-08
3.190048274970524e-09	0.10446209	-0.010787438	-0.60425895	-0.60487187	-8e-06	1.3245795e-08
3.200000000000001e-09	0.105979025	-0.01986652	-0.59977305	-0.60035557	-8e-06	1.3438141e-08
3.210015267943687e-09	0.101298586	-0.02457042	-0.59541464	-0.595985	-8e-06	1.28446604e-08
3.220026160709448e-09	0.094562225	-0.021773513	-0.59120613	-0.59176236	-8e-06	1.19904895e-08
3.2300369824168252e-09	0.09148904	-0.015122794	-0.5870922	-0.58763355	-8e-06	1.160081e-08
3.2400477339508675e-09	0.09440407	-0.010972228	-0.5830961	-0.5836217	-8e-06	1.1970436e-08
3.250000000000001e-09	0.10062462	-0.01238213	-0.579131	-0.5796561	-8e-06	1.2759201e-08
3.260014900304986e-09	0.10508455	-0.017523022	-0.5750371	-0.5755671	-8e-06	1.3324721e-08
3.2700257435111916e-09	0.10438226	-0.022147965	-0.57095593	-0.5714722	-8e-06	1.3235671e-08
3.2800365939621485e-09	0.09957164	-0.02302571	-0.5670221	-0.5675379	-8e-06	1.2625683e-08
3.2900474030389936e-09	0.09492815	-0.02006433	-0.56325537	-0.5637797	-8e-06	1.203689e-08
3.300000000000001e-09	0.094225	-0.016111922	-0.55955684	-0.5600969	-8e-06	1.1947727e-08
3.3100146689921695e-09	0.09771847	-0.014218888	-0.55573416	-0.55628353	-8e-06	1.2390703e-08
3.3200254097095142e-09	0.102323	-0.015565439	-0.5517453	-0.5522991	-8e-06	1.29745565e-08
3.330036212378028e-09	0.10431485	-0.018630752	-0.5476457	-0.5482057	-8e-06	1.3227122e-08
3.34004707887167e-09	0.10224479	-0.020621933	-0.543492	-0.54405844	-8e-06	1.2964638e-08
3.350000000000001e-09	0.098026216	-0.019832551	-0.5393112	-0.53988874	-8e-06	1.2429724e-08
3.360014452200907e-09	0.095080905	-0.016700188	-0.5350244	-0.5356165	-8e-06	1.2056259e-08
3.370025166478953e-09	0.09563728	-0.013375111	-0.53057915	-0.53118706	-8e-06	1.2126806e-08
3.380035895927314e-09	0.098947585	-0.011974025	-0.52587724	-0.5264939	-8e-06	1.2546553e-08
3.3900465540311613e-09	0.10200197	-0.012876768	-0.52086633	-0.52148366	-8e-06	1.293385e-08
3.400000000000001e-09	0.10207715	-0.014487775	-0.51561505	-0.51622844	-8e-06	1.2943382e-08
3.4100141440766146e-09	0.09899262	-0.01464432	-0.5101342	-0.51074654	-8e-06	1.2552264e-08
3.4200247623932813e-09	0.09517858	-0.012464077	-0.5044895	-0.5050997	-8e-06	1.2068646e-08
3.4300354021855006e-09	0.09355678	-0.009085553	-0.49864024	-0.4992372	-8e-06	1.18629995e-08
3.440046043805358e-09	0.095038176	-0.0065712943	-0.49251747	-0.49308556	-8e-06	1.20508385e-08
3.450000000000001e-09	0.09780643	-0.0060807937	-0.48613316	-0.48666018	-8e-06	1.24018555e-08
3.4600137562738774e-09	0.09908491	-0.007033971	-0.4794634	-0.4799399	-8e-06	1.2563966e-08
3.470024402564655e-09	0.09751792	-0.007832065	-0.47264257	-0.4730595	-8e-06	1.2365275e-08
3.480035026208737e-09	0.094331264	-0.0072661843	-0.4657492	-0.46610004	-8e-06	1.1961204e-08
3.4900456239188396e-09	0.09210657	-0.0054963427	-0.4588105	-0.459092	-8e-06	1.1679114e-08
3.500000000000001e-09	0.092483684	-0.003779392	-0.45183435	-0.45204633	-8e-06	1.1726931e-08
3.510013462997713e-09	0.09484871	-0.0032637543	-0.4446978	-0.44484076	-8e-06	1.2026816e-08
3.520024042095039e-09	0.09699431	-0.004133676	-0.43745008	-0.43752578	-8e-06	1.2298879e-08
3.5300346417235595e-09	0.09710252	-0.005521198	-0.43015057	-0.4301632	-8e-06	1.23126e-08
3.540045187239261e-09	0.09525595	-0.006278977	-0.42286965	-0.4228253	-8e-06	1.2078455e-08
3.550000000000001e-09	0.09323576	-0.005948432	-0.41567966	-0.4155845	-8e-06	1.1822293e-08
3.560013122082232e-09	0.09178863	-0.004340698	-0.40877444	-0.40863743	-8e-06	1.1638798e-08
3.5700236176542606e-09	0.09314666	-0.0020724577	-0.40190274	-0.4017277	-8e-06	1.1810997e-08
3.5800341023722884e-09	0.09604135	-0.0014282024	-0.39502716	-0.39481932	-8e-06	1.21780435e-08
3.590044603939953e-09	0.098051056	-0.0030278112	-0.38814875	-0.38791603	-8e-06	1.2432873e-08
3.6000000000000012e-09	0.09774562	-0.005478204	-0.3813467	-0.38109735	-8e-06	1.2394144e-08
3.6100124604201273e-09	0.09473682	-0.0060563553	-0.37488285	-0.37462816	-8e-06	1.201263e-08
3.6200229170049484e-09	0.09273281	-0.0034659149	-0.3684917	-0.36823264	-8e-06	1.175852e-08
3.6300333878203424e-09	0.09328563	-0.00032729906	-0.36210227	-0.3618367	-8e-06	1.1828616e-08
3.640043815741155e-09	0.095609434	0.0007717933	-0.35562724	-0.35535118	-8e-06	1.2123276e-08
3.6500000000000013e-09	0.09748431	-0.00058212585	-0.34906238	-0.34876996	-8e-06	1.2361011e-08
3.6600118309516127e-09	0.09654288	-0.0020601763	-0.34261012	-0.3422978	-8e-06	1.2241638e-08
3.6700222735098147e-09	0.09430144	-0.0011976078	-0.3361159	-0.3357747	-8e-06	1.1957423e-08
3.6800327412798308e-09	0.09250857	0.0012732535	-0.3295885	-0.32921174	-8e-06	1.1730086e-08
3.6900431925100173e-09	0.092365704	0.0034359102	-0.32300666	-0.32258946	-8e-06	1.1711971e-08
3.7000000000000013e-09	0.093628064	0.003897753	-0.3163753	-0.31591377	-8e-06	1.18720385e-08
3.710011305264635e-09	0.094537295	0.003239423	-0.30977827	-0.30927107	-8e-06	1.198733e-08
3.720021782322121e-09	0.094627276	0.0030489783	-0.30313435	-0.30257714	-8e-06	1.1998739e-08
3.730032275620303e-09	0.09374518	0.003642046	-0.29647872	-0.29586774	-8e-06	1.1886889e-08
3.74004279522463e-09	0.09256418	0.004596276	-0.2898303	-0.28916153	-8e-06	1.1737139e-08
3.750000000000001e-09	0.0919665	0.0052218395	-0.2832165	-0.2824862	-8e-06	1.1661353e-08
3.760011199582575e-09	0.09196636	0.005525079	-0.276681	-0.27588683	-8e-06	1.1661334e-08
3.770021715843051e-09	0.09276183	0.0058877766	-0.27013674	-0.26927528	-8e-06	1.17622e-08
3.780032305554928e-09	0.093621634	0.005957843	-0.26360288	-0.26267275	-8e-06	1.1871224e-08
3.790042982821898e-09	0.093883924	0.0055418354	-0.25710973	-0.2561128	-8e-06	1.1904481e-08
3.800000000000001e-09	0.093477346	0.0048014303	-0.25071457	-0.2496559	-8e-06	1.18529275e-08
3.810011636725416e-09	0.092654824	0.0044012	-0.24447323	-0.24335961	-8e-06	1.1748631e-08
3.82002245132108e-09	0.09251545	0.004746952	-0.23832259	-0.23715718	-8e-06	1.1730959e-08
3.830033266273299e-09	0.09331921	0.005025113	-0.2322738	-0.23105897	-8e-06	1.1832876e-08
3.840044082742434e-09	0.09455308	0.0044878735	-0.22634393	-0.22508287	-8e-06	1.1989331e-08
3.8500000000000006e-09	0.09539126	0.0031090614	-0.22058609	-0.21928334	-8e-06	1.2095612e-08
3.860012968316375e-09	0.0953975	0.001540364	-0.21497071	-0.21363139	-8e-06	1.2096402e-08
3.870024045758303e-09	0.094913326	0.00050478533	-0.20954639	-0.20817484	-8e-06	1.2035009e-08
3.880035175493895e-09	0.09467815	0.00010056488	-0.20433278	-0.20293413	-8e-06	1.2005189e-08
3.890046349393212e-09	0.09516783	-0.00015598793	-0.19934402	-0.19792415	-8e-06	1.20672805e-08
3.9e-09	0.09619256	-0.00083712424	-0.19461115	-0.1931766	-8e-06	1.2197217e-08
3.9100148853219775e-09	0.09713424	-0.0021062118	-0.1900767	-0.18863311	-8e-06	1.23166215e-08
3.9200262543216024e-09	0.09747629	-0.0035914036	-0.18577069	-0.1843222	-8e-06	1.2359994e-08
3.9300376803697284e-09	0.09724007	-0.004757431	-0.18169141	-0.18024123	-8e-06	1.233004e-08
3.940049137313827e-09	0.09689385	-0.005360646	-0.17783463	-0.17638548	-8e-06	1.228614e-08
3.9500532810770435e-09	0.09691513	-0.0056111147	-0.17418885	-0.17274338	-8e-06	1.2288838e-08
3.9600164362440566e-09	0.09740268	-0.005933296	-0.170742	-0.16930212	-8e-06	1.2350659e-08
3.970028095782446e-09	0.0980541	-0.0065855444	-0.16743782	-0.16600484	-8e-06	1.243326e-08
3.980039763231521e-09	0.09844029	-0.0074591944	-0.164274	-0.16284852	-8e-06	1.2482229e-08
3.990051434174144e-09	0.09836852	-0.008220381	-0.16123796	-0.15982008	-8e-06	1.2473128e-08
4.000053446903351e-09	0.09801863	-0.008615163	-0.1583221	-0.15691221	-8e-06	1.2428763e-08
4.010017081625701e-09	0.09777005	-0.008670009	-0.15552032	-0.15411897	-8e-06	1.2397243e-08
4.020028799266849e-09	0.09787715	-0.008635299	-0.15278862	-0.15139665	-8e-06	1.2410822e-08
4.0300404908545654e-09	0.09827447	-0.008757589	-0.1501188	-0.1487364	-8e-06	1.2461202e-08
4.0400522046423545e-09	0.09864981	-0.009086154	-0.14749297	-0.14611992	-8e-06	1.2508796e-08
4.050053505055448e-09	0.098726645	-0.0094594965	-0.14490427	-0.14354011	-8e-06	1.2518538e-08
4.060017180927596e-09	0.09849619	-0.009659808	-0.14235438	-0.14099923	-8e-06	1.2489315e-08
4.070028901663267e-09	0.09819805	-0.009595504	-0.13981442	-0.13846898	-8e-06	1.2451512e-08
4.080040553713384e-09	0.09810584	-0.009365294	-0.13728419	-0.135949	-8e-06	1.2439821e-08
4.090052240288046e-09	0.09829343	-0.00917215	-0.13474798	-0.13342303	-8e-06	1.2463608e-08
4.100053494026558e-09	0.0985915	-0.009147632	-0.13219585	-0.13088073	-8e-06	1.2501402e-08
4.110016747679378e-09	0.09875083	-0.009243614	-0.12962869	-0.12832327	-8e-06	1.2521605e-08
4.120027955006349e-09	0.098656885	-0.0092878435	-0.12702228	-0.12572701	-8e-06	1.2509694e-08
4.130039124899678e-09	0.09841115	-0.009142501	-0.1243858	-0.12310121	-8e-06	1.2478535e-08
4.140050308712325e-09	0.09823177	-0.008827898	-0.12171216	-0.12043858	-8e-06	1.2455788e-08
4.150053334821294e-09	0.09825989	-0.00849259	-0.118993916	-0.11773134	-8e-06	1.24593535e-08
4.1600161918032885e-09	0.09844714	-0.00827114	-0.11623175	-0.11498005	-8e-06	1.2483097e-08
4.170027381785304e-09	0.09861581	-0.00816819	-0.113396674	-0.11215606	-8e-06	1.25044854e-08
4.180038576998525e-09	0.098615006	-0.008075416	-0.11050104	-0.109271854	-8e-06	1.2504382e-08
4.190049804263504e-09	0.0984482	-0.007876945	-0.10754409	-0.10632667	-8e-06	1.24832304e-08
4.20005329969162e-09	0.09825538	-0.007551012	-0.10452512	-0.10331976	-8e-06	1.2458783e-08
4.2100160502956446e-09	0.098181486	-0.0071776244	-0.10144964	-0.10025636	-8e-06	1.2449413e-08
4.220027270592061e-09	0.098254934	-0.0068554156	-0.098285474	-0.09710447	-8e-06	1.2458727e-08
4.230038431459258e-09	0.09837755	-0.0066264803	-0.09504524	-0.09387662	-8e-06	1.2474272e-08
4.240049611952461e-09	0.09841827	-0.006445298	-0.091729194	-0.09057319	-8e-06	1.2479437e-08
4.250053289346865e-09	0.09832579	-0.0062301653	-0.08834111	-0.08719798	-8e-06	1.246771e-08
4.260016099808451e-09	0.09816232	-0.005937196	-0.084893525	-0.083763406	-8e-06	1.2446983e-08
4.2700273046006065e-09	0.09803818	-0.005589979	-0.0813553	-0.08023842	-8e-06	1.2431242e-08
4.2800384231118514e-09	0.09802129	-0.005260053	-0.077742934	-0.07663935	-8e-06	1.2429099e-08
4.290049602599554e-09	0.09808446	-0.005000267	-0.074057266	-0.07296713	-8e-06	1.2437109e-08
4.300053288635934e-09	0.098137714	-0.004805142	-0.07030353	-0.069227	-8e-06	1.2443862e-08
4.310016027001999e-09	0.098107904	-0.004623097	-0.06649814	-0.06543541	-8e-06	1.2440082e-08
4.320027185531257e-09	0.09799592	-0.0044035083	-0.06261054	-0.06156192	-8e-06	1.24258825e-08
4.330038394234241e-09	0.09787121	-0.004143147	-0.058662456	-0.057628192	-8e-06	1.24100685e-08
4.3400495954790365e-09	0.09780949	-0.0038825127	-0.054656915	-0.053637292	-8e-06	1.2402244e-08
4.350053287952052e-09	0.09782965	-0.0036681313	-0.050599616	-0.04959495	-8e-06	1.2404801e-08
4.360016129739187e-09	0.09788179	-0.0035124708	-0.046507005	-0.045517653	-8e-06	1.2411411e-08
4.370027388235219e-09	0.09789465	-0.0033850973	-0.042345233	-0.04137175	-8e-06	1.2413041e-08
4.380038610802911e-09	0.09783552	-0.003244882	-0.03813749	-0.037180357	-8e-06	1.2405544e-08
4.390049884666123e-09	0.097735986	-0.0030736718	-0.03388713	-0.032946855	-8e-06	1.2392923e-08
4.4000533222240395e-09	0.09766014	-0.0028897005	-0.029600188	-0.028677277	-8e-06	1.2383304e-08
4.410016345957141e-09	0.09764716	-0.0027274133	-0.02529238	-0.024387285	-8e-06	1.238166e-08
4.420027715938397e-09	0.09768019	-0.00260364	-0.020926086	-0.020039387	-8e-06	1.2385848e-08
4.430039044345448e-09	0.09770495	-0.00250733	-0.016523167	-0.01565533	-8e-06	1.2388988e-08
4.44005049681615e-09	0.09767854	-0.0024094349	-0.012085292	-0.011236685	-8e-06	1.2385639e-08
4.450053375095784e-09	0.09760519	-0.0022901285	-0.007618466	-0.006789404	-8e-06	1.2376339e-08
4.460016653376235e-09	0.09752833	-0.002154282	-0.0031384565	-0.0023291225	-8e-06	1.2366592e-08
4.470028231056158e-09	0.09748914	-0.002022149	0.0013935242	0.0021828397	-8e-06	1.2361623e-08
4.4800397772251755e-09	0.09749327	-0.0019126588	0.00595567	0.0067248177	-8e-06	1.2362145e-08
4.490051352847366e-09	0.09750822	-0.0018258889	0.010547701	0.011296624	-8e-06	1.2364041e-08
4.500053443203759e-09	0.09749503	-0.0017459459	0.015164083	0.015892785	-8e-06	1.236237e-08
4.5100170584019175e-09	0.09744204	-0.0016565693	0.019789314	0.020497885	-8e-06	1.2355651e-08
4.520028762863647e-09	0.0973711	-0.0015542993	0.024461456	0.025149783	-8e-06	1.2346655e-08
4.530040555749757e-09	0.09731714	-0.0014525312	0.029156445	0.029824508	-8e-06	1.2339814e-08
4.540051832918872e-09	0.09729752	-0.0013684138	0.033872478	0.034520257	-8e-06	1.2337325e-08
4.550053440425235e-09	0.09729988	-0.0013091599	0.038603447	0.03923097	-8e-06	1.2337625e-08
4.560016542738902e-09	0.09729617	-0.0012676205	0.043333046	0.04394035	-8e-06	1.2337154e-08
4.570027780072171e-09	0.09726767	-0.0012303357	0.04809902	0.048685975	-8e-06	1.233354e-08
4.5800390456197465e-09	0.097219735	-0.0011911072	0.05287481	0.053441364	-8e-06	1.2327463e-08
4.59005030232916e-09	0.097175196	-0.0011557344	0.057656918	0.058203015	-8e-06	1.2321815e-08
4.600053342432274e-09	0.097153865	-0.001136206	0.06243851	0.06296416	-8e-06	1.2319109e-08
4.6100163592204895e-09	0.0971563	-0.0011394313	0.067201816	0.06770716	-8e-06	1.2319419e-08
4.620027654049246e-09	0.09716531	-0.0011615831	0.07198635	0.072471336	-8e-06	1.2320561e-08
4.630038987181254e-09	0.09716132	-0.001191918	0.07676595	0.07723068	-8e-06	1.2320056e-08
4.6400504303783015e-09	0.09713874	-0.001222374	0.08153749	0.08198204	-8e-06	1.2317193e-08
4.65005336056015e-09	0.097109236	-0.0012539133	0.08629396	0.08671849	-8e-06	1.2313451e-08
4.660016584390609e-09	0.09709033	-0.0012942632	0.09101834	0.091423094	-8e-06	1.2311054e-08
4.6700280546205875e-09	0.09708996	-0.0013506159	0.09575038	0.09613545	-8e-06	1.2311006e-08
4.680039557063553e-09	0.09710084	-0.0014224707	0.10046512	0.10083076	-8e-06	1.2312387e-08
4.690051119048423e-09	0.09710762	-0.0015032379	0.1051602	0.105506696	-8e-06	1.23132455e-08
4.700053421199579e-09	0.097100794	-0.0015865358	0.1098286	0.11015621	-8e-06	1.2312381e-08
4.710016937064928e-09	0.0970845	-0.001671868	0.114453994	0.11476306	-8e-06	1.2310314e-08
4.720028573402511e-09	0.09707168	-0.0017656223	0.119074196	0.11936483	-8e-06	1.2308688e-08
4.730040283378983e-09	0.09707292	-0.0018735321	0.12366451	0.12393693	-8e-06	1.2308846e-08
4.740051980109356e-09	0.09708761	-0.0019967891	0.12822264	0.12847698	-8e-06	1.2310709e-08
4.750053489554723e-09	0.097105674	-0.0021307496	0.13274159	0.13297798	-8e-06	1.23129995e-08
4.760017173873967e-09	0.097117044	-0.0022688885	0.13720676	0.13742524	-8e-06	1.2314442e-08
4.7700289604896014e-09	0.097120196	-0.0024092419	0.14165439	0.14185482	-8e-06	1.2314841e-08
4.780040711370749e-09	0.0971221	-0.0025521407	0.14606117	0.14624353	-8e-06	1.2315083e-08
4.790052463647469e-09	0.09713137	-0.0026997842	0.15042628	0.15059039	-8e-06	1.2316257e-08
4.80005352378638e-09	0.09715017	-0.0028513966	0.15474497	0.15489078	-8e-06	1.2318642e-08
4.810017355613635e-09	0.0971725	-0.0030016392	0.15900661	0.15913409	-8e-06	1.23214745e-08
4.820029215402726e-09	0.097189724	-0.0031446035	0.1632489	0.16335787	-8e-06	1.2323658e-08
4.830041058682858e-09	0.09719698	-0.0032737104	0.16745327	0.1675437	-8e-06	1.2324577e-08
4.840000232221582e-09	0.09719642	-0.003386024	0.1716009	0.17167287	-8e-06	1.2324508e-08
4.850053558239573e-09	0.09719386	-0.0034831425	0.17575677	0.17581016	-8e-06	1.2324183e-08
4.860017436487174e-09	0.09719283	-0.003562783	0.17984997	0.179885	-8e-06	1.2324052e-08
4.870029359733939e-09	0.09719139	-0.0036229375	0.18394288	0.1839596	-8e-06	1.2323868e-08
4.880041321844399e-09	0.09718367	-0.0036577499	0.18802229	0.18802081	-8e-06	1.2322889e-08
4.890000593334272e-09	0.09716491	-0.0036621904	0.19207375	0.1920543	-8e-06	1.232051e-08
4.900053587356385e-09	0.09713409	-0.0036335965	0.19616456	0.19612718	-8e-06	1.2316604e-08
4.910017570374751e-09	0.097094975	-0.003572517	0.20022863	0.20017356	-8e-06	1.2311642e-08
4.920029580060033e-09	0.09705045	-0.003478825	0.20433077	0.20425808	-8e-06	1.2305995e-08
4.930041612169635e-09	0.09700084	-0.0033514258	0.20846088	0.2083707	-8e-06	1.2299707e-08
4.94000102867796e-09	0.09694292	-0.00318761	0.21260694	0.21249947	-8e-06	1.2292362e-08
4.950053621076625e-09	0.09687091	-0.0029802597	0.21684027	0.21671548	-8e-06	1.228323e-08
4.960017687095584e-09	0.09678315	-0.0027300077	0.22109522	0.2209534	-8e-06	1.22721024e-08
4.9700297902825506e-09	0.0966784	-0.0024328586	0.22544102	0.22528228	-8e-06	1.22588215e-08
4.980041929746966e-09	0.096558206	-0.0020902785	0.22986925	0.22969386	-8e-06	1.224358e-08
4.990001404963124e-09	0.0964229	-0.0017041689	0.2343681	0.23417658	-8e-06	1.2226424e-08
5.000053653078087e-09	0.09628893	-0.001275368	0.2390077	0.23880048	-8e-06	1.2209436e-08
5.0100177499832965e-09	0.09983983	0.0034201	0.24205115	0.24182494	-8e-06	1.265969e-08
5.020029944255872e-09	0.100993395	0.014464733	0.24515747	0.24492505	-8e-06	1.28059625e-08
5.030042203728103e-09	0.09898297	0.021739751	0.24833345	0.24810216	-8e-06	1.255104e-08
5.040001831213732e-09	0.0955986	0.019779488	0.25157064	0.25133637	-8e-06	1.2121903e-08
5.0500536898026046e-09	0.093499355	0.011603726	0.25493708	0.25469437	-8e-06	1.1855718e-08
5.060021210425051e-09	0.09458318	0.0064016045	0.2584257	0.25818008	-8e-06	1.1993147e-08
5.070036538100118e-09	0.0978744	0.006757664	0.26212314	0.261873	-8e-06	1.2410474e-08
5.0800507394494315e-09	0.10036977	0.012368278	0.2659864	0.2657319	-8e-06	1.2726886e-08
5.0900129634823644e-09	0.10016435	0.019068448	0.26997405	0.26972044	-8e-06	1.27008395e-08
5.100050032202138e-09	0.097736	0.02232395	0.27412024	0.27386957	-8e-06	1.2392926e-08
5.110018282321672e-09	0.09517334	0.020403542	0.27834624	0.27810585	-8e-06	1.2067979e-08
5.120032755581287e-09	0.09419509	0.015520927	0.28273812	0.28250664	-8e-06	1.1943937e-08
5.130047003223401e-09	0.09502995	0.011945676	0.28728592	0.28706816	-8e-06	1.2049797e-08
5.1400087851361496e-09	0.096647516	0.012440784	0.29191706	0.29171297	-8e-06	1.2254904e-08
5.150054221811227e-09	0.09785966	0.016267221	0.29661962	0.29643238	-8e-06	1.2408604e-08
5.160019638165921e-09	0.09802606	0.020177428	0.301279	0.30111325	-8e-06	1.2429706e-08
5.17003474031196e-09	0.097264305	0.021385537	0.30594215	0.30579266	-8e-06	1.2333113e-08
