# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)
7.300318801785459e-10	0.08406798	0.0010034867	-0.61331064	-0.61410874	-8e-06
7.400418483645925e-10	0.08407114	0.00094421237	-0.6130567	-0.6138544	-8e-06
7.500000000000001e-10	0.08407409	0.00088591216	-0.6128202	-0.6136177	-8e-06
7.6001920163047e-10	0.08407682	0.00082796277	-0.6125986	-0.6133957	-8e-06
7.700291785544775e-10	0.0840793	0.0007708454	-0.6123931	-0.6131899	-8e-06
7.800390998553093e-10	0.08408154	0.00071456295	-0.6122033	-0.6129999	-8e-06
7.900490544405216e-10	0.08408362	0.0006591353	-0.61202914	-0.6128255	-8e-06
8.000000000000001e-10	0.08408551	0.00060488295	-0.61187106	-0.61266726	-8e-06
8.100143499720588e-10	0.08408726	0.0005511218	-0.6117271	-0.612523	-8e-06
8.200244431195422e-10	0.08408883	0.0004982436	-0.6115979	-0.61239374	-8e-06
8.300346195978582e-10	0.08409018	0.00044624135	-0.61148334	-0.61227906	-8e-06
8.400448073246666e-10	0.084091336	0.00039515807	-0.61138314	-0.6121787	-8e-06
8.500000000000002e-10	0.084092334	0.0003452899	-0.61129737	-0.61209285	-8e-06
8.600123967282192e-10	0.08409318	0.00029607996	-0.61122495	-0.6120203	-8e-06
8.700227738020227e-10	0.0840939	0.00024780925	-0.61116606	-0.61196125	-8e-06
8.800332324255578e-10	0.084094465	0.00020045698	-0.61112046	-0.61191565	-8e-06
8.900437414505519e-10	0.084094875	0.0001540334	-0.6110879	-0.61188304	-8e-06
9.000000000000002e-10	0.084095106	0.000108798944	-0.6110682	-0.61186326	-8e-06
9.100120511254436e-10	0.08409519	6.427656e-05	-0.6110608	-0.61185586	-8e-06
9.200227066497229e-10	0.08409512	2.0724436e-05	-0.6110656	-0.6118608	-8e-06
9.300333974190085e-10	0.08409497	-2.1873415e-05	-0.61108243	-0.6118776	-8e-06
9.40044116260845e-10	0.08409475	-6.350418e-05	-0.611111	-0.61190623	-8e-06
9.500000000000002e-10	0.0840944	-0.00010396252	-0.6111507	-0.611946	-8e-06
9.600127511583886e-10	0.08409388	-0.00014368305	-0.61120176	-0.6119971	-8e-06
9.700235589641059e-10	0.08409321	-0.00018244366	-0.6112638	-0.61205924	-8e-06
9.800343492949411e-10	0.08409244	-0.00022024412	-0.61133635	-0.61213195	-8e-06
9.900451631615838e-10	0.08409158	-0.00025707553	-0.61141944	-0.61221504	-8e-06
1.0000000000000003e-09	0.084090665	-0.00029273028	-0.61151195	-0.6123077	-8e-06
1.0100135602396126e-09	0.08705987	-0.0010156662	-0.6111653	-0.61195755	-8e-06
1.0200243836610055e-09	0.08829514	-0.0039003969	-0.61079955	-0.61159027	-8e-06
1.0300352386622864e-09	0.08698624	-0.0060982546	-0.61042726	-0.6112197	-8e-06
1.0400460812855365e-09	0.08437746	-0.0057522696	-0.6100351	-0.61082923	-8e-06
1.0500000000000003e-09	0.08261314	-0.0034958	-0.60960734	-0.6104008	-8e-06
1.0600140608226382e-09	0.083045565	-0.0013889876	-0.6091405	-0.60993195	-8e-06
1.0700248541797694e-09	0.08520629	-0.0010014649	-0.6086427	-0.6094324	-8e-06
1.0800356178008302e-09	0.08721877	-0.0022644312	-0.6081181	-0.6089077	-8e-06
1.090046342161882e-09	0.08744561	-0.0038586196	-0.60757256	-0.6083619	-8e-06
1.1000000000000003e-09	0.0858391	-0.004457817	-0.60700876	-0.6077975	-8e-06
1.1100140274024741e-09	0.08383853	-0.0037062732	-0.6064204	-0.6072078	-8e-06
1.1200247460548929e-09	0.0831296	-0.0022845308	-0.60581124	-0.60659796	-8e-06
1.1300354286693583e-09	0.08419533	-0.0012891341	-0.60517895	-0.60596514	-8e-06
1.1400461473207912e-09	0.086011834	-0.0013483178	-0.6045181	-0.6053036	-8e-06
1.1500000000000004e-09	0.087020084	-0.0022543843	-0.60383415	-0.6046184	-8e-06
1.1600139986631986e-09	0.08646793	-0.003172118	-0.6031277	-0.60391045	-8e-06
1.1700247454554978e-09	0.084951386	-0.0033401144	-0.6024078	-0.60318947	-8e-06
1.1800355284440655e-09	0.083809994	-0.00264542	-0.6016742	-0.602455	-8e-06
1.1900463151547548e-09	0.08393467	-0.001638425	-0.600922	-0.60170233	-8e-06
1.2000000000000004e-09	0.08508829	-0.0010823818	-0.60014987	-0.6009294	-8e-06
1.2100142066659883e-09	0.086249106	-0.0013219616	-0.59934735	-0.6001252	-8e-06
1.220025067469218e-09	0.08646979	-0.0020702763	-0.5985259	-0.599302	-8e-06
1.23003594797663e-09	0.085665196	-0.0026462849	-0.5976933	-0.5984681	-8e-06
1.2400468132945234e-09	0.08459768	-0.002538481	-0.59685	-0.5976241	-8e-06
1.2500000000000004e-09	0.08416169	-0.001834965	-0.5959964	-0.5967697	-8e-06
1.2600146383712684e-09	0.08463719	-0.0011052572	-0.59511733	-0.59588945	-8e-06
1.270025587685139e-09	0.08554552	-0.0009106139	-0.59421694	-0.5949875	-8e-06
1.2800365502733288e-09	0.08610893	-0.0013115357	-0.59329826	-0.5940671	-8e-06
1.2900468564298827e-09	0.08591645	-0.0018721318	-0.5923665	-0.59313405	-8e-06
1.3000000000000005e-09	0.08521692	-0.0020791483	-0.5914295	-0.59219587	-8e-06
1.3100124753785305e-09	0.08462013	-0.0017720911	-0.5904739	-0.5912393	-8e-06
1.3200219964541689e-09	0.084587224	-0.0012109313	-0.5895027	-0.5902667	-8e-06
1.330031523521039e-09	0.08507506	-0.00081430556	-0.5885136	-0.5892762	-8e-06
1.3400410334846792e-09	0.08564261	-0.00082793675	-0.5875071	-0.58826834	-8e-06
1.3500000000000005e-09	0.08584315	-0.0011609051	-0.5864911	-0.58725077	-8e-06
1.3600309769906914e-09	0.08556346	-0.0014975809	-0.58545536	-0.5862136	-8e-06
1.3700404171766894e-09	0.08506818	-0.001533862	-0.5844103	-0.5851672	-8e-06
1.3800498510629845e-09	0.08476302	-0.0012161315	-0.5833525	-0.5841082	-8e-06
1.39000662669071e-09	0.08486828	-0.00077938876	-0.5822853	-0.5830399	-8e-06
1.4000000000000005e-09	0.08526624	-0.00054227	-0.5811981	-0.58195114	-8e-06
1.4100150032878425e-09	0.08562072	-0.0006522566	-0.5800931	-0.5808445	-8e-06
1.420024509050049e-09	0.08565476	-0.0009610661	-0.5789757	-0.57972556	-8e-06
1.4300340287237536e-09	0.08536728	-0.0011599181	-0.5778472	-0.5785957	-8e-06
1.4400435672468794e-09	0.08501298	-0.001048868	-0.57670724	-0.57745457	-8e-06
1.4500000000000006e-09	0.084881134	-0.00070456514	-0.5755605	-0.57630664	-8e-06
1.4600100066618223e-09	0.08505876	-0.00039155036	-0.57439303	-0.5751378	-8e-06
1.470019598291415e-09	0.085379265	-0.00033236065	-0.5732111	-0.5739542	-8e-06
1.4800292178643706e-09	0.0855736	-0.00051685463	-0.5720159	-0.5727576	-8e-06
1.4900388452865698e-09	0.08549646	-0.00073151203	-0.5708094	-0.57154965	-8e-06
1.5000000000000006e-09	0.085234	-0.0007580749	-0.56959784	-0.5703369	-8e-06
1.5100254739613728e-09	0.08501029	-0.00055591034	-0.5683666	-0.5691044	-8e-06
1.5200351980726636e-09	0.08500378	-0.00027913152	-0.5671244	-0.5678608	-8e-06
1.5300449278456506e-09	0.08520131	-0.00012797306	-0.5658687	-0.56660366	-8e-06
1.5400019981092743e-09	0.0854257	-0.00017501622	-0.5646067	-0.5653402	-8e-06
1.5500000000000006e-09	0.08549606	-0.00032176168	-0.5633273	-0.56405956	-8e-06
1.560015319514401e-09	0.08536805	-0.0004015553	-0.5620341	-0.56276494	-8e-06
1.5700251418438336e-09	0.08516188	-0.00032327196	-0.5607298	-0.5614593	-8e-06
1.5800349925122787e-09	0.08504996	-0.00013393244	-0.559413	-0.5601412	-8e-06
1.590044915955609e-09	0.085114114	3.9796036e-05	-0.55808306	-0.5588099	-8e-06
1.6000000000000007e-09	0.08528668	0.0001017341	-0.55674654	-0.5574719	-8e-06
1.6100118206340721e-09	0.08542102	5.54205e-05	-0.5553884	-0.5561123	-8e-06
1.6200217680880165e-09	0.08541109	-1.3307333e-05	-0.55401665	-0.5547391	-8e-06
1.6300317379970859e-09	0.085276455	-8.9413925e-06	-0.55263114	-0.55335224	-8e-06
1.6400417256953084e-09	0.08513517	9.971787e-05	-0.5512314	-0.5519511	-8e-06
1.6500000000000007e-09	0.08510048	0.00026051432	-0.5498236	-0.5505419	-8e-06
1.6600262789153241e-09	0.08519053	0.00038844993	-0.5483895	-0.5491063	-8e-06
1.6700363270405897e-09	0.0853211	0.0004309553	-0.54693997	-0.5476553	-8e-06
1.680046398644147e-09	0.08538118	0.00041200087	-0.5454724	-0.54618615	-8e-06
1.6900038058071155e-09	0.08532571	0.00040564587	-0.5439943	-0.5447065	-8e-06
1.7000000000000007e-09	0.08520583	0.00047157987	-0.5424916	-0.54320234	-8e-06
1.7100156945727612e-09	0.0851207	0.0006086059	-0.54096574	-0.541675	-8e-06
1.720025810414215e-09	0.08513335	0.0007603659	-0.5394189	-0.54012644	-8e-06
1.7300359280641414e-09	0.08522111	0.0008679703	-0.5378488	-0.53855455	-8e-06
1.740046056414767e-09	0.08530104	0.00091779104	-0.5362542	-0.5369584	-8e-06
1.7500000000000008e-09	0.08530275	0.0009466909	-0.5346439	-0.5353464	-8e-06
1.760013016393714e-09	0.08522487	0.0010068372	-0.5329985	-0.53369915	-8e-06
1.7700231870471077e-09	0.08513068	0.001122469	-0.53132665	-0.5320255	-8e-06
1.7800333885387204e-09	0.085090995	0.0012749336	-0.5296268	-0.53032374	-8e-06
1.790043590140711e-09	0.08512482	0.0014222449	-0.5278972	-0.5285922	-8e-06
1.8000000000000008e-09	0.08518798	0.001533287	-0.52614665	-0.5268396	-8e-06
1.810011256921604e-09	0.08521645	0.0016115572	-0.5243552	-0.52504617	-8e-06
1.8200214501673084e-09	0.08517906	0.0016859903	-0.52253217	-0.52322096	-8e-06
1.830031684242339e-09	0.08510124	0.001788242	-0.5206771	-0.5213636	-8e-06
1.8400418885731125e-09	0.08503831	0.0019273865	-0.5187894	-0.51947373	-8e-06
1.8500000000000008e-09	0.08502728	0.0020835162	-0.5168786	-0.51756054	-8e-06
1.8600420032868075e-09	0.08505881	0.0022275997	-0.51491797	-0.5155974	-8e-06
1.870052235593713e-09	0.08508964	0.00233897	-0.51292986	-0.51360667	-8e-06
1.880009794696404e-09	0.08508152	0.0024249617	-0.5109193	-0.51159346	-8e-06
1.890020034158613e-09	0.08503133	0.0025124988	-0.50886583	-0.5095371	-8e-06
1.900000000000001e-09	0.08497034	0.0026234034	-0.50678694	-0.5074554	-8e-06
1.9100107255732464e-09	0.08493508	0.0027585141	-0.50467056	-0.505336	-8e-06
1.9200209781931062e-09	0.08493833	0.002895293	-0.5025238	-0.5031861	-8e-06
1.930031282308037e-09	0.08496071	0.003008287	-0.50034726	-0.50100636	-8e-06
1.9400415474397465e-09	0.08496992	0.0030902175	-0.49814233	-0.49879813	-8e-06
1.950000000000001e-09	0.08494834	0.0031566483	-0.4959221	-0.4965745	-8e-06
1.960020099341138e-09	0.08490519	0.0032323126	-0.49366263	-0.4943115	-8e-06
1.9700303633783227e-09	0.08486703	0.0033279445	-0.49138093	-0.49202627	-8e-06
1.9800406294043897e-09	0.0848541	0.0034335752	-0.48907566	-0.4897174	-8e-06
1.990050902032956e-09	0.08486485	0.0035284262	-0.4867478	-0.4873858	-8e-06
2.000000000000001e-09	0.08487935	0.0035994065	-0.48441273	-0.48504695	-8e-06
2.010015248168604e-09	0.0848775	0.0036528914	-0.48204157	-0.4826719	-8e-06
2.020025508544359e-09	0.08485441	0.003706036	-0.47965175	-0.48027816	-8e-06
2.0300357805599396e-09	0.08482286	0.0037733547	-0.47724265	-0.47786513	-8e-06
2.0400460376709782e-09	0.08480097	0.0038550945	-0.47481436	-0.47543287	-8e-06
2.050000000000001e-09	0.0847971	0.0039387303	-0.47238088	-0.47299528	-8e-06
2.060013184084671e-09	0.084804215	0.004012509	-0.46991384	-0.47052416	-8e-06
2.0700234712691633e-09	0.08480694	0.004073104	-0.4674284	-0.46803465	-8e-06
2.0800337286132335e-09	0.08479436	0.0041291164	-0.46492386	-0.465526	-8e-06
2.090043957216908e-09	0.08476818	0.004192528	-0.4624001	-0.462998	-8e-06
2.100000000000001e-09	0.08474023	0.0042683957	-0.45987055	-0.4604644	-8e-06
2.1100115021758704e-09	0.08472164	0.0043528895	-0.45730722	-0.4578969	-8e-06
2.1200216382113904e-09	0.084714815	0.0044354023	-0.45472416	-0.45530978	-8e-06
2.1300317730473286e-09	0.08471179	0.0045087216	-0.45212117	-0.45270267	-8e-06
2.140041841918239e-09	0.08470172	0.0045737196	-0.4494983	-0.4500758	-8e-06
2.150000000000001e-09	0.08468014	0.0046370355	-0.4468697	-0.4474432	-8e-06
2.1600142846418265e-09	0.08465166	0.004705698	-0.44420725	-0.44477683	-8e-06
2.170024309331833e-09	0.0846261	0.004779434	-0.44152746	-0.4420932	-8e-06
2.1800343212180253e-09	0.08461002	0.004852066	-0.43882996	-0.4393919	-8e-06
2.190044290258851e-09	0.08460188	0.0049160775	-0.43611583	-0.43667412	-8e-06
2.200000000000001e-09	0.08459434	0.0049678707	-0.43340114	-0.43395585	-8e-06
2.2100113876412636e-09	0.08458075	0.005010363	-0.43065757	-0.43120876	-8e-06
2.220021311524617e-09	0.0845608	0.00504812	-0.42790222	-0.42845005	-8e-06
2.2300312319304806e-09	0.08454019	0.005083772	-0.42513674	-0.4256813	-8e-06
2.2400411828867924e-09	0.084525704	0.005115292	-0.42236322	-0.42290458	-8e-06
2.250000000000001e-09	0.084519796	0.005137477	-0.4195982	-0.42013636	-8e-06
2.2600118299738806e-09	0.08451916	0.0051462627	-0.41681507	-0.4173502	-8e-06
2.2700217105288707e-09	0.08451818	0.0051408326	-0.41403183	-0.41456395	-8e-06
2.2800315681779434e-09	0.08451361	0.0051239147	-0.4112508	-0.41177988	-8e-06
2.2900413774908974e-09	0.08450717	0.005098783	-0.40847492	-0.40900105	-8e-06
2.300000000000001e-09	0.084503695	0.005066551	-0.4057214	-0.40624458	-8e-06
2.310007828788577e-09	0.08450714	0.005024739	-0.40296546	-0.4034857	-8e-06
2.3200176601480653e-09	0.0845176	0.0049700434	-0.40022343	-0.4007407	-8e-06
2.3300274501586314e-09	0.08453167	0.004900506	-0.39749908	-0.3980134	-8e-06
2.340037295147063e-09	0.08454544	0.0048171114	-0.39479563	-0.395307	-8e-06
2.350000000000001e-09	0.0845577	0.0047234027	-0.39212877	-0.3926372	-8e-06
2.360045994691656e-09	0.084570765	0.0046209767	-0.38946673	-0.38997215	-8e-06
2.3700031665374233e-09	0.08458778	0.0045124595	-0.38685775	-0.38736022	-8e-06
2.3800129878637637e-09	0.08461063	0.0043953443	-0.38426718	-0.3847666	-8e-06
2.3900227975917315e-09	0.08463773	0.004269138	-0.38171092	-0.38220733	-8e-06
2.4000000000000012e-09	0.08466556	0.004135071	-0.3791989	-0.37969238	-8e-06
2.410005939207525e-09	0.0846915	0.0039953087	-0.37671706	-0.37720755	-8e-06
2.42001581633468e-09	0.084715284	0.0038540515	-0.3742725	-0.37476006	-8e-06
2.4300257083376663e-09	0.084738836	0.003714245	-0.3718666	-0.3723513	-8e-06
2.4400355643582875e-09	0.08476415	0.003576931	-0.36949927	-0.3699811	-8e-06
2.4500000000000013e-09	0.084791295	0.0034426188	-0.36718032	-0.36765936	-8e-06
2.4600086037805657e-09	0.084818475	0.0033104143	-0.36488783	-0.36536413	-8e-06
2.4700185063856785e-09	0.08484295	0.0031826529	-0.3626304	-0.36310402	-8e-06
2.4800284468410354e-09	0.08486344	0.0030622068	-0.36040634	-0.36087736	-8e-06
2.4900383937429508e-09	0.084880725	0.002951738	-0.3582135	-0.358682	-8e-06
2.5000000000000013e-09	0.08489666	0.0028530275	-0.35605967	-0.3565257	-8e-06
2.510028106114075e-09	0.08491262	0.0027648706	-0.35391718	-0.35438076	-8e-06
2.5200380699209135e-09	0.08492804	0.002687558	-0.35180122	-0.3522624	-8e-06
2.5300479927215656e-09	0.08494119	0.0026210689	-0.34970462	-0.35016343	-8e-06
2.540005286654006e-09	0.08495055	0.0025668354	-0.3476348	-0.34809133	-8e-06
2.5500000000000013e-09	0.08495608	0.0025259245	-0.34556955	-0.34602374	-8e-06
2.5600155694877146e-09	0.08495901	0.0024995024	-0.34350872	-0.3439606	-8e-06
2.570025607397537e-09	0.08496076	0.0024875656	-0.3414539	-0.34190357	-8e-06
2.5800356167394026e-09	0.08496175	0.0024892695	-0.33940038	-0.3398477	-8e-06
2.5900456428881174e-09	0.08496115	0.0025039157	-0.33734426	-0.33778924	-8e-06
2.6000000000000014e-09	0.084957644	0.0025313573	-0.33529323	-0.33573586	-8e-06
2.610012521152521e-09	0.0849505	0.0025725763	-0.33322012	-0.3336603	-8e-06
2.6200225827302586e-09	0.08494015	0.002628073	-0.33113363	-0.3315713	-8e-06
2.6300326446111684e-09	0.08492765	0.0026978443	-0.32902956	-0.3294646	-8e-06
2.6400427111479416e-09	0.084913716	0.0027811585	-0.32690427	-0.3273366	-8e-06
2.6500000000000014e-09	0.08489826	0.0028765034	-0.32476556	-0.32519507	-8e-06
2.6600102591167445e-09	0.084880196	0.0029841936	-0.32258725	-0.3230138	-8e-06
2.6700203184503024e-09	0.084858716	0.0031035289	-0.32037738	-0.32080078	-8e-06
2.680030419874049e-09	0.08483367	0.0032344544	-0.31813273	-0.31855288	-8e-06
2.690040541674625e-09	0.084805645	0.003376569	-0.31585032	-0.31626695	-8e-06
2.7000000000000014e-09	0.0847756	0.0035280243	-0.31353924	-0.31395227	-8e-06
2.710028358249639e-09	0.08474352	0.0036890975	-0.31116918	-0.31157833	-8e-06
2.7200384875412765e-09	0.08470946	0.0038567232	-0.30875832	-0.30916345	-8e-06
2.730048630965057e-09	0.084672876	0.004029581	-0.3063007	-0.3067016	-8e-06
2.7400060618191105e-09	0.084633894	0.004205253	-0.30380836	-0.30420488	-8e-06
2.7500000000000015e-09	0.08459275	0.004383704	-0.30125847	-0.30165035	-8e-06
2.760015663145294e-09	0.08455053	0.0045626806	-0.2986541	-0.2990412	-8e-06
2.7700257728883035e-09	0.0845084	0.0047392375	-0.29600284	-0.296385	-8e-06
2.780035935964402e-09	0.08446698	0.0049108197	-0.29330418	-0.29368132	-8e-06
2.7900461227399646e-09	0.08442659	0.0050749127	-0.29056	-0.29093203	-8e-06
2.8000000000000015e-09	0.08438774	0.005228547	-0.28778833	-0.28815526	-8e-06
2.8100130487854487e-09	0.08435057	0.005371768	-0.2849599	-0.28532177	-8e-06
2.8200232202673988e-09	0.08431625	0.005502107	-0.28209543	-0.28245223	-8e-06
2.8300333888208817e-09	0.084285714	0.005618302	-0.27919778	-0.27954966	-8e-06
2.8400435298253258e-09	0.08425955	0.0057192645	-0.27627105	-0.27661815	-8e-06
2.8500000000000015e-09	0.08423794	0.005803938	-0.27333534	-0.27367792	-8e-06
2.8600111011838024e-09	0.08422034	0.005873241	-0.27036297	-0.27070123	-8e-06
2.8700212250210157e-09	0.08420649	0.005927315	-0.2673745	-0.26770863	-8e-06
2.880031354623637e-09	0.084196106	0.0059673395	-0.2643734	-0.2647037	-8e-06
2.890041515841877e-09	0.08418898	0.005994728	-0.26136336	-0.26169005	-8e-06
2.9000000000000016e-09	0.08418483	0.006010912	-0.25836313	-0.25868645	-8e-06
2.9100303878414983e-09	0.08418302	0.0060175485	-0.25533825	-0.25565836	-8e-06
2.9200405400173945e-09	0.084182754	0.006016054	-0.25231874	-0.2526358	-8e-06
2.9300506626588698e-09	0.08418315	0.0060080453	-0.24930048	-0.24961457	-8e-06
2.940008122152397e-09	0.084183656	0.0059951087	-0.24630068	-0.24661192	-8e-06
2.9500000000000016e-09	0.08418398	0.005978358	-0.24329437	-0.24360275	-8e-06
2.9600155013414956e-09	0.08418415	0.0059585585	-0.24028577	-0.24059124	-8e-06
2.9700256674991032e-09	0.08418415	0.0059360634	-0.23728439	-0.23758695	-8e-06
2.9800358390553387e-09	0.084184	0.005910805	-0.23428945	-0.23458901	-8e-06
2.9900460435944966e-09	0.08418368	0.005882506	-0.23130175	-0.23159821	-8e-06
3.0000000000000016e-09	0.08418328	0.0058509856	-0.22833897	-0.22863226	-8e-06
3.010013021687408e-09	0.08418316	0.005815442	-0.22536784	-0.22565779	-8e-06
3.020023221258066e-09	0.08418368	0.0057755415	-0.222408	-0.22269449	-8e-06
3.030033426074283e-09	0.08418528	0.0057306997	-0.21945989	-0.21974294	-8e-06
3.0400435797629176e-09	0.08418819	0.0056803916	-0.2165252	-0.2168046	-8e-06
3.0500000000000017e-09	0.08419244	0.005624582	-0.21362096	-0.21389675	-8e-06
3.060011225851203e-09	0.08419795	0.005562564	-0.2107172	-0.21098924	-8e-06
3.070021417778205e-09	0.0842046	0.0054948004	-0.20783181	-0.2081	-8e-06
3.0800315522394073e-09	0.084212355	0.0054216026	-0.20496608	-0.20523043	-8e-06
3.0900417595165826e-09	0.08422116	0.0053433687	-0.2021214	-0.20238182	-8e-06
3.1000000000000017e-09	0.08423087	0.0052609523	-0.19931373	-0.19957022	-8e-06
3.1100075012774793e-09	0.084241346	0.005173954	-0.19651566	-0.19676824	-8e-06
3.120017704401051e-09	0.0842523	0.0050832145	-0.19374156	-0.19399013	-8e-06
3.1300278886820917e-09	0.08426349	0.004989262	-0.19099303	-0.1912376	-8e-06
