# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)
2.8500000000000015e-09	0.08466831	0.0017669185	-0.17411458	-0.17433241	-8e-06
2.860012872616851e-09	0.08467714	0.0016887843	-0.17228149	-0.17249669	-8e-06
2.87002302354894e-09	0.0846853	0.0016133841	-0.17047015	-0.17068274	-8e-06
2.8800331743438706e-09	0.08469283	0.0015415811	-0.16867918	-0.1688892	-8e-06
2.8900433142133633e-09	0.084699854	0.0014740495	-0.16690747	-0.167115	-8e-06
2.9000000000000016e-09	0.084706485	0.0014115836	-0.16516317	-0.16536824	-8e-06
2.91001088797267e-09	0.08471261	0.0013539026	-0.16342595	-0.16362865	-8e-06
2.9200210511942337e-09	0.08471792	0.0013017969	-0.16170397	-0.1619043	-8e-06
2.9300312331348383e-09	0.08472214	0.0012557842	-0.15999545	-0.16019349	-8e-06
2.9400413835563258e-09	0.084725216	0.0012163793	-0.15829854	-0.15849435	-8e-06
2.9500000000000016e-09	0.084727235	0.0011841052	-0.15662013	-0.15681374	-8e-06
2.9600399472031113e-09	0.08472842	0.0011587295	-0.15493584	-0.1551273	-8e-06
2.9700500918485504e-09	0.0847288	0.0011406112	-0.15326244	-0.15345177	-8e-06
2.980007568336813e-09	0.084728256	0.0011296906	-0.15160161	-0.1517889	-8e-06
2.9900177028899545e-09	0.08472662	0.0011258994	-0.14993383	-0.15011907	-8e-06
3.0000000000000016e-09	0.08472377	0.0011293525	-0.14827044	-0.14845368	-8e-06
3.0100136565873826e-09	0.08471981	0.0011400733	-0.14659964	-0.14678091	-8e-06
3.0200238141954562e-09	0.084714875	0.0011579256	-0.14492518	-0.1451045	-8e-06
3.0300339639571894e-09	0.08470912	0.0011826312	-0.14324461	-0.14342201	-8e-06
3.040044084668366e-09	0.084702566	0.0012138671	-0.14155604	-0.14173153	-8e-06
3.0500000000000017e-09	0.08469517	0.0012511127	-0.13986693	-0.14004053	-8e-06
3.060011520561674e-09	0.084686756	0.0012945272	-0.1381569	-0.13832863	-8e-06
3.0700216745354027e-09	0.084677406	0.0013436477	-0.13643402	-0.13660386	-8e-06
3.080031806520586e-09	0.08466722	0.0013981726	-0.1346965	-0.13486448	-8e-06
3.0900419313251304e-09	0.08465639	0.0014577024	-0.13294293	-0.13310903	-8e-06
3.1000000000000017e-09	0.08464504	0.0015214538	-0.13118127	-0.13134548	-8e-06
3.1100511255099663e-09	0.084633015	0.0015899581	-0.12938452	-0.12954682	-8e-06
3.120008562379246e-09	0.0846205	0.0016615757	-0.12758493	-0.12774535	-8e-06
3.1300186599949014e-09	0.08460727	0.0017370253	-0.12575524	-0.1259137	-8e-06
3.1400288148397236e-09	0.08459351	0.0018156412	-0.12390394	-0.12406044	-8e-06
