# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)
8.700501380803863e-10	0.08409389	0.00024767057	-0.6111659	-0.6119612	-8e-06
8.800079006458165e-10	0.08409446	0.00020056764	-0.6111205	-0.6119157	-8e-06
8.900184120466533e-10	0.084094875	0.00015414158	-0.611088	-0.61188304	-8e-06
9.000289728972894e-10	0.08409511	0.00010866433	-0.6110681	-0.61186326	-8e-06
9.10039561732393e-10	0.084095195	6.415119e-05	-0.6110608	-0.61185586	-8e-06
9.200501909256916e-10	0.08409514	2.0607014e-05	-0.6110656	-0.61186075	-8e-06
9.300081836235331e-10	0.08409499	-2.1757583e-05	-0.6110824	-0.61187756	-8e-06
9.400188868700894e-10	0.08409474	-6.339262e-05	-0.6111109	-0.6119061	-8e-06
9.500296488193423e-10	0.08409438	-0.0001040718	-0.61115074	-0.6119461	-8e-06
9.600404280241658e-10	0.08409387	-0.00014378945	-0.61120194	-0.61199725	-8e-06
9.700512021154527e-10	0.08409321	-0.00018255264	-0.61126393	-0.6120594	-8e-06
9.800093041929738e-10	0.08409245	-0.00022015204	-0.61133623	-0.6121317	-8e-06
9.900201251952997e-10	0.0840916	-0.00025697926	-0.61141914	-0.6122148	-8e-06
1.0000309731577162e-09	0.08409066	-0.0002928323	-0.61151224	-0.612308	-8e-06
1.0100418301476425e-09	0.084089644	-0.00032772173	-0.6116152	-0.612411	-8e-06
1.020052664142277e-09	0.08408851	-0.0003616618	-0.61172754	-0.6125237	-8e-06
1.0300108048677928e-09	0.08408728	-0.00039447614	-0.6118487	-0.6126449	-8e-06
1.0400216400350315e-09	0.08408595	-0.0004265047	-0.6119794	-0.6127758	-8e-06
1.0500324751321954e-09	0.08408454	-0.00045755084	-0.61211896	-0.6129155	-8e-06
1.0600432962170907e-09	0.08408307	-0.00048761605	-0.61226696	-0.6130637	-8e-06
1.0700014456629478e-09	0.08408152	-0.0005165665	-0.6124223	-0.61321926	-8e-06
1.080012182802018e-09	0.084079914	-0.000544715	-0.61258644	-0.6133836	-8e-06
1.0900228911425695e-09	0.08407822	-0.0005719016	-0.61275816	-0.6135556	-8e-06
1.1000335831491055e-09	0.08407647	-0.0005981164	-0.6129374	-0.6137351	-8e-06
1.1100442878621653e-09	0.08407462	-0.0006233523	-0.6131238	-0.61392164	-8e-06
1.1200022849280283e-09	0.08407273	-0.00064748526	-0.61331594	-0.6141141	-8e-06
1.1300129965043863e-09	0.084070794	-0.00067077763	-0.61351573	-0.61431414	-8e-06
1.1400237771737563e-09	0.084068835	-0.0006930865	-0.61372185	-0.6145205	-8e-06
1.1500345838832196e-09	0.0840668	-0.0007144106	-0.61393404	-0.6147329	-8e-06
1.1600453661892347e-09	0.08406471	-0.00073476165	-0.6141519	-0.61495113	-8e-06
1.1700034941381531e-09	0.084062554	-0.0007540461	-0.61437416	-0.6151737	-8e-06
1.1800143067441293e-09	0.08406038	-0.00077245187	-0.6146028	-0.61540264	-8e-06
1.1900251215761592e-09	0.08405818	-0.00078984856	-0.6148364	-0.6156365	-8e-06
1.2000359587074605e-09	0.08405596	-0.0008062404	-0.6150747	-0.61587507	-8e-06
1.21004683560692e-09	0.08405369	-0.0008216454	-0.6153174	-0.61611813	-8e-06
1.2200050286682206e-09	0.0840514	-0.0008360048	-0.6155629	-0.6163639	-8e-06
1.230015950700964e-09	0.084049046	-0.0008494573	-0.6158135	-0.6166148	-8e-06
1.2400267937205162e-09	0.08404669	-0.00086190493	-0.6160677	-0.61686933	-8e-06
1.2500377041359585e-09	0.08404433	-0.0008733437	-0.6163252	-0.6171272	-8e-06
1.2600486538249927e-09	0.08404196	-0.00088377617	-0.6165857	-0.61738807	-8e-06
1.2700068939033113e-09	0.084039584	-0.0008931615	-0.6168475	-0.6176502	-8e-06
1.2800178497153841e-09	0.08403717	-0.00090161164	-0.61711323	-0.6179162	-8e-06
1.2900275831358511e-09	0.08403477	-0.0009090653	-0.61738104	-0.6181843	-8e-06
1.3000371197668324e-09	0.084032364	-0.00091552344	-0.61765075	-0.61845434	-8e-06
1.3100466471613513e-09	0.084029935	-0.00092096865	-0.61792207	-0.618726	-8e-06
1.320003492799886e-09	0.084027514	-0.0009253988	-0.61819327	-0.6189975	-8e-06
1.3300130238748863e-09	0.084025085	-0.00092886615	-0.618467	-0.6192716	-8e-06
1.3400225671482553e-09	0.084022686	-0.0009313591	-0.61874145	-0.6195464	-8e-06
1.3500321011993935e-09	0.08402031	-0.0009328528	-0.6190164	-0.6198217	-8e-06
1.3600416454906277e-09	0.084017925	-0.0009333659	-0.61929166	-0.6200973	-8e-06
1.3700511589696775e-09	0.08401554	-0.00093291304	-0.61956686	-0.6203728	-8e-06
1.3800079723477449e-09	0.08401319	-0.0009315101	-0.61984026	-0.6206466	-8e-06
1.3900174929449287e-09	0.08401085	-0.00092913886	-0.62011456	-0.62092113	-8e-06
1.400027005149646e-09	0.08400853	-0.0009258045	-0.620388	-0.62119496	-8e-06
1.4100365256835342e-09	0.084006235	-0.0009215321	-0.6206603	-0.6214676	-8e-06
1.4200460833780222e-09	0.08400396	-0.000916334	-0.62093127	-0.62173885	-8e-06
1.4300029631441129e-09	0.084001735	-0.00091025996	-0.62119925	-0.6220071	-8e-06
1.4400125485915933e-09	0.083999515	-0.0009032492	-0.6214667	-0.6222749	-8e-06
1.4500221336764645e-09	0.08399733	-0.00089533714	-0.621732	-0.6225405	-8e-06
1.4600317634553362e-09	0.083995186	-0.0008865413	-0.6219949	-0.62280375	-8e-06
1.4700414042979302e-09	0.08399306	-0.0008768864	-0.62225527	-0.6230644	-8e-06
1.4800510530228114e-09	0.08399098	-0.0008663986	-0.62251264	-0.62332207	-8e-06
1.4900080701579913e-09	0.083988935	-0.00085514225	-0.6227657	-0.6235754	-8e-06
1.500017774983625e-09	0.08398691	-0.0008430167	-0.6230168	-0.6238268	-8e-06
1.5100274940803008e-09	0.08398492	-0.0008301015	-0.62326425	-0.6240746	-8e-06
1.5200372281896107e-09	0.08398301	-0.00081641914	-0.62350804	-0.6243186	-8e-06
1.5300469719775625e-09	0.08398115	-0.0008019945	-0.6237479	-0.6245586	-8e-06
1.5400040534967978e-09	0.08397931	-0.0007869312	-0.6239822	-0.62479335	-8e-06
1.550013824598638e-09	0.08397747	-0.00077109126	-0.6242135	-0.62502486	-8e-06
1.5600236307712762e-09	0.0839757	-0.0007545865	-0.62444013	-0.62525177	-8e-06
1.5700334312552941e-09	0.08397399	-0.00073744357	-0.62466216	-0.62547404	-8e-06
1.5800432972028785e-09	0.083972335	-0.0007196647	-0.6248792	-0.6256913	-8e-06
1.590000477709631e-09	0.08397071	-0.0007013903	-0.62509	-0.6259025	-8e-06
1.600010357859548e-09	0.083969116	-0.0006824745	-0.62529683	-0.6261094	-8e-06
1.6100202729132486e-09	0.08396758	-0.0006630277	-0.6254982	-0.626311	-8e-06
1.6200302097053475e-09	0.083966106	-0.00064307905	-0.625694	-0.62650704	-8e-06
1.6300401525034184e-09	0.08396469	-0.0006226471	-0.6258842	-0.6266974	-8e-06
1.6400501013648908e-09	0.08396331	-0.0006017658	-0.62606853	-0.62688196	-8e-06
1.6500073751122308e-09	0.08396196	-0.0005805901	-0.62624604	-0.6270597	-8e-06
1.6600173698049641e-09	0.08396067	-0.000558934	-0.6264185	-0.6272323	-8e-06
1.6700273840801544e-09	0.08395942	-0.00053693814	-0.62658477	-0.62739885	-8e-06
1.6800374188946404e-09	0.083958216	-0.0005146216	-0.62674487	-0.6275591	-8e-06
1.690047451558874e-09	0.083957076	-0.00049202266	-0.6268987	-0.6277131	-8e-06
1.7000048065439824e-09	0.083955996	-0.00046930095	-0.62704545	-0.62785995	-8e-06
1.7100148805336181e-09	0.08395496	-0.00044624583	-0.6271865	-0.62800115	-8e-06
1.7200249441997665e-09	0.08395397	-0.00042299757	-0.62732106	-0.628136	-8e-06
1.7300350200804213e-09	0.083953016	-0.00039959728	-0.62744915	-0.6282641	-8e-06
1.7400451264713846e-09	0.0839521	-0.0003760928	-0.62757057	-0.6283857	-8e-06
1.7500025498496109e-09	0.083951235	-0.00035264288	-0.62768495	-0.62850016	-8e-06
1.760012637896502e-09	0.083950445	-0.00032900722	-0.62779325	-0.62860864	-8e-06
1.7700227531368e-09	0.083949715	-0.0003053371	-0.627895	-0.6287105	-8e-06
1.7800328700524886e-09	0.083949	-0.000281684	-0.6279901	-0.62880576	-8e-06
1.790043000698606e-09	0.08394834	-0.00025808474	-0.62807864	-0.6288943	-8e-06
1.800000448858085e-09	0.08394772	-0.00023469885	-0.6281602	-0.628976	-8e-06
1.8100105938227707e-09	0.08394716	-0.0002112776	-0.6282356	-0.6290515	-8e-06
1.8200207314465328e-09	0.083946645	-0.00018798858	-0.62830454	-0.62912047	-8e-06
1.8300308802812786e-09	0.08394618	-0.00016486456	-0.628367	-0.62918293	-8e-06
1.8400410517184904e-09	0.083945766	-0.00014193416	-0.628423	-0.62923896	-8e-06
1.8500512142368516e-09	0.083945386	-0.00011924058	-0.6284726	-0.62928873	-8e-06
1.8600087105519498e-09	0.083945036	-9.690712e-05	-0.6285157	-0.6293319	-8e-06
1.8700189042622803e-09	0.08394477	-7.472217e-05	-0.6285529	-0.62936914	-8e-06
1.880029097927797e-09	0.083944514	-5.2836338e-05	-0.6285839	-0.62940013	-8e-06
1.890039297475431e-09	0.08394434	-3.126343e-05	-0.6286089	-0.62942517	-8e-06
1.900049494557283e-09	0.08394418	-1.0050932e-05	-0.62862796	-0.62944424	-8e-06
1.910006994143534e-09	0.08394407	1.0683834e-05	-0.62864107	-0.62945735	-8e-06
1.9200172188035087e-09	0.083944	3.1131505e-05	-0.62864846	-0.6294648	-8e-06
1.9300274355585095e-09	0.083943985	5.1177343e-05	-0.6286503	-0.62946665	-8e-06
1.9400376281529564e-09	0.08394405	7.081211e-05	-0.6286467	-0.62946296	-8e-06
1.950047841884446e-09	0.08394409	8.996278e-05	-0.6286377	-0.6294539	-8e-06
1.9600053667279324e-09	0.08394417	0.00010856946	-0.62862337	-0.62943965	-8e-06
1.9700155841465786e-09	0.08394426	0.00012677113	-0.62860394	-0.62942016	-8e-06
1.980025794682051e-09	0.08394445	0.00014446968	-0.6285795	-0.6293958	-8e-06
1.9900360295200956e-09	0.0839447	0.00016167194	-0.6285503	-0.6293665	-8e-06
2.00004624062959e-09	0.08394498	0.00017834932	-0.62851626	-0.6293325	-8e-06
2.0100038037537215e-09	0.08394527	0.00019441415	-0.628478	-0.62929416	-8e-06
2.0200140418642477e-09	0.083945565	0.0002099896	-0.62843513	-0.6292513	-8e-06
2.0300242878218335e-09	0.08394591	0.00022499045	-0.62838805	-0.6292041	-8e-06
2.0400345320211217e-09	0.0839463	0.00023944353	-0.6283369	-0.62915283	-8e-06
2.0500447609218454e-09	0.083946764	0.00025332798	-0.6282818	-0.62909764	-8e-06
2.060002320451797e-09	0.08394724	0.00026655704	-0.62822324	-0.62903905	-8e-06
2.070012576454507e-09	0.08394773	0.00027927235	-0.6281608	-0.6289765	-8e-06
2.080022819690256e-09	0.08394825	0.00029138502	-0.6280949	-0.62891066	-8e-06
2.090033068547764e-09	0.083948776	0.00030288502	-0.6280258	-0.6288414	-8e-06
2.1000432952687125e-09	0.08394936	0.00031380067	-0.6279536	-0.6287691	-8e-06
2.1100008328570112e-09	0.08394999	0.00032407473	-0.62787884	-0.62869424	-8e-06
2.1200110767927423e-09	0.08395065	0.00033379655	-0.6278009	-0.6286162	-8e-06
2.130021292863702e-09	0.08395132	0.00034291306	-0.6277204	-0.62853575	-8e-06
2.140031512098869e-09	0.083951965	0.0003514212	-0.6276375	-0.6284527	-8e-06
2.1500417312028313e-09	0.083952636	0.0003593283	-0.62755233	-0.6283675	-8e-06
2.160051952948691e-09	0.08395337	0.0003666454	-0.62746507	-0.62828004	-8e-06
2.1700094678732508e-09	0.08395415	0.00037334918	-0.6273764	-0.6281913	-8e-06
2.1800196601417935e-09	0.08395493	0.00037951217	-0.6272855	-0.6281002	-8e-06
2.1900298947302963e-09	0.08395571	0.0003850787	-0.6271929	-0.6280076	-8e-06
2.200040082399986e-09	0.08395651	0.0003900499	-0.627099	-0.6279136	-8e-06
2.2100502477760715e-09	0.08395729	0.00039445638	-0.6270038	-0.6278182	-8e-06
2.220007737379571e-09	0.083958104	0.00039829954	-0.6269079	-0.62772226	-8e-06
2.2300179283038622e-09	0.083958946	0.00040162733	-0.6268106	-0.62762487	-8e-06
2.2400280930700086e-09	0.08395982	0.00040440712	-0.6267125	-0.62752664	-8e-06
2.2500382759217452e-09	0.08396068	0.00040664285	-0.6266137	-0.6274277	-8e-06
2.2600484519153534e-09	0.083961554	0.00040833998	-0.6265144	-0.6273283	-8e-06
2.2700059334404013e-09	0.08396241	0.0004095192	-0.6264152	-0.62722903	-8e-06
2.2800160843313245e-09	0.08396328	0.0004102133	-0.62631524	-0.62712896	-8e-06
2.290026233281604e-09	0.08396417	0.000410425	-0.6262152	-0.6270288	-8e-06
2.300036398986017e-09	0.08396505	0.00041016133	-0.62611526	-0.6269288	-8e-06
2.3100465661690397e-09	0.08396594	0.00040941944	-0.6260155	-0.62682885	-8e-06
2.3200040364710317e-09	0.08396684	0.00040822555	-0.62591654	-0.6267298	-8e-06
2.3300141300073986e-09	0.08396773	0.00040658304	-0.62581754	-0.62663066	-8e-06
2.3400241674440426e-09	0.08396861	0.0004045167	-0.62571895	-0.62653196	-8e-06
2.350034195307915e-09	0.08396948	0.00040204267	-0.62562114	-0.626434	-8e-06
2.3600442130215638e-09	0.08397035	0.00039916992	-0.625524	-0.6263369	-8e-06
2.3700015202811885e-09	0.08397122	0.00039592545	-0.6254283	-0.6262411	-8e-06
2.380011534158532e-09	0.0839721	0.00039228314	-0.62533313	-0.6261458	-8e-06
2.390021497857936e-09	0.08397296	0.00038828363	-0.625239	-0.62605155	-8e-06
2.4000314531855483e-09	0.08397382	0.0003839458	-0.6251461	-0.62595844	-8e-06
2.410041383834246e-09	0.08397465	0.0003792803	-0.6250544	-0.6258667	-8e-06
2.4200512801428095e-09	0.08397547	0.00037430023	-0.6249641	-0.6257763	-8e-06
2.4300084969891675e-09	0.08397629	0.00036904096	-0.6248757	-0.6256879	-8e-06
2.440018417055184e-09	0.08397709	0.00036346843	-0.62478846	-0.62560046	-8e-06
2.4500283324410566e-09	0.0839779	0.00035762743	-0.62470275	-0.6255147	-8e-06
2.4600382028142032e-09	0.08397868	0.0003515329	-0.6246187	-0.6254306	-8e-06
2.4700480874093643e-09	0.08397944	0.00034519116	-0.6245365	-0.6253482	-8e-06
2.480005300290757e-09	0.08398017	0.00033865124	-0.6244565	-0.6252681	-8e-06
2.490015145112812e-09	0.08398089	0.00033185925	-0.62437797	-0.6251894	-8e-06
2.5000250065293818e-09	0.083981626	0.00032487547	-0.62430125	-0.6251127	-8e-06
2.510034880345059e-09	0.08398233	0.00031770775	-0.6242266	-0.625038	-8e-06
2.5200447579962005e-09	0.083983034	0.00031036555	-0.62415403	-0.6249653	-8e-06
2.5300019523807862e-09	0.08398368	0.0003029023	-0.62408394	-0.6248951	-8e-06
2.540011824906862e-09	0.08398429	0.00029524526	-0.6240155	-0.6248266	-8e-06
2.55002171345353e-09	0.0839849	0.00028746363	-0.6239493	-0.6247603	-8e-06
2.5600315755336717e-09	0.083985515	0.0002795682	-0.6238852	-0.6246962	-8e-06
2.5700414386700757e-09	0.08398612	0.00027156746	-0.6238234	-0.6246344	-8e-06
2.580051274393081e-09	0.0839867	0.00026347666	-0.62376386	-0.62457466	-8e-06
2.5900084233667817e-09	0.08398721	0.00025534144	-0.6237069	-0.6245176	-8e-06
2.600018282773206e-09	0.08398772	0.00024708654	-0.62365186	-0.6244626	-8e-06
2.610028128847467e-09	0.08398821	0.00023877024	-0.6235992	-0.62440985	-8e-06
2.6200379643877887e-09	0.08398869	0.00023042242	-0.62354887	-0.6243594	-8e-06
2.630047828160398e-09	0.083989166	0.00022205517	-0.6235008	-0.6243114	-8e-06
2.6400050089521683e-09	0.08398961	0.00021370401	-0.6234554	-0.6242659	-8e-06
2.650014892913413e-09	0.083990015	0.00020527988	-0.6234122	-0.6242226	-8e-06
2.6600247797166037e-09	0.08399038	0.00019684761	-0.6233711	-0.62418157	-8e-06
2.6700346652371842e-09	0.08399072	0.00018843632	-0.6233325	-0.6241428	-8e-06
2.680044538352874e-09	0.08399107	0.00018005485	-0.6232962	-0.6241065	-8e-06
2.6900017146962364e-09	0.083991416	0.00017175039	-0.6232625	-0.62407273	-8e-06
2.7000116015409835e-09	0.08399174	0.00016343952	-0.6232309	-0.6240411	-8e-06
2.7100215075145634e-09	0.08399203	0.0001551634	-0.6232016	-0.6240118	-8e-06
2.7200314071325205e-09	0.08399224	0.00014693767	-0.62317455	-0.6239847	-8e-06
2.7300412906733204e-09	0.08399244	0.00013878122	-0.6231498	-0.62395996	-8e-06
2.7400512168520756e-09	0.08399268	0.00013070669	-0.62312734	-0.6239374	-8e-06
2.7500084452368976e-09	0.08399291	0.00012276114	-0.6231072	-0.6239173	-8e-06
2.760018348140816e-09	0.08399312	0.00011487305	-0.6230892	-0.6238993	-8e-06
2.7700282695609645e-09	0.08399326	0.00010707189	-0.6230734	-0.6238834	-8e-06
2.7800381790400867e-09	0.08399332	9.935796e-05	-0.62305975	-0.6238698	-8e-06
2.7900480794666575e-09	0.08399339	9.174933e-05	-0.6230481	-0.62385815	-8e-06
2.800005316435582e-09	0.0839935	8.431017e-05	-0.6230387	-0.62384874	-8e-06
2.8100152639970634e-09	0.08399364	7.697235e-05	-0.6230314	-0.62384135	-8e-06
2.820025176055696e-09	0.08399376	6.97728e-05	-0.6230259	-0.6238359	-8e-06
2.830035112537911e-09	0.083993785	6.269077e-05	-0.6230226	-0.6238326	-8e-06
2.840045058687874e-09	0.083993725	5.5727858e-05	-0.6230211	-0.62383115	-8e-06
2.8500023021109006e-09	0.083993636	4.894346e-05	-0.62302166	-0.6238316	-8e-06
2.8600122431253274e-09	0.08399359	4.2305786e-05	-0.6230239	-0.62383395	-8e-06
2.870022201118216e-09	0.08399367	3.5836794e-05	-0.62302804	-0.62383807	-8e-06
2.8800321807243354e-09	0.08399372	2.9521187e-05	-0.623034	-0.623844	-8e-06
2.8900421379514245e-09	0.08399367	2.3361246e-05	-0.62304157	-0.62385166	-8e-06
2.90005211142208e-09	0.0839935	1.734356e-05	-0.62305105	-0.623861	-8e-06
2.91000936739967e-09	0.08399332	1.1508663e-05	-0.62306195	-0.623872	-8e-06
2.9200193469462533e-09	0.0839932	5.8357914e-06	-0.6230745	-0.62388456	-8e-06
2.9300293288264584e-09	0.08399311	3.9289395e-07	-0.62308866	-0.6238987	-8e-06
2.9400393202505782e-09	0.08399303	-4.8568845e-06	-0.6231042	-0.62391436	-8e-06
2.9500492870076192e-09	0.083992906	-9.958744e-06	-0.6231213	-0.6239314	-8e-06
2.9600065945248214e-09	0.083992735	-1.49014595e-05	-0.6231396	-0.6239497	-8e-06
2.970016584564496e-09	0.08399252	-1.9688507e-05	-0.6231594	-0.62396955	-8e-06
2.9800265648389488e-09	0.0839923	-2.4249355e-05	-0.62318045	-0.62399065	-8e-06
2.9900365694844125e-09	0.0839921	-2.8595228e-05	-0.62320274	-0.624013	-8e-06
3e-09	0.083991915	-3.2723645e-05	-0.6232262	-0.62403643	-8e-06
3.0100526738487954e-09	0.087027304	-0.00073349394	-0.62279993	-0.6236066	-8e-06
3.0200100237930287e-09	0.08827428	-0.0035763592	-0.62235045	-0.6231555	-8e-06
3.030020038365475e-09	0.08694166	-0.0057459413	-0.6218845	-0.62269133	-8e-06
3.0400300463583464e-09	0.08427513	-0.005379687	-0.6213911	-0.6221994	-8e-06
3.0500400861647053e-09	0.082471326	-0.0031070428	-0.62085325	-0.6216608	-8e-06
3.0600500651631003e-09	0.08293801	-0.0009916154	-0.6202738	-0.6210793	-8e-06
3.0700073923589735e-09	0.08514199	-0.0005687351	-0.61966133	-0.6204653	-8e-06
3.0800174326179594e-09	0.087185755	-0.0017828067	-0.6190133	-0.6198171	-8e-06
3.0900274404246436e-09	0.08739746	-0.003360718	-0.61833864	-0.61914194	-8e-06
