# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)	ext_dwxpos (m)
2.6000000000000005e-09	0.10434977	0.00045438771	-0.64664686	-0.6476621	-8e-06	1.3231549e-08
2.6100148430470763e-09	0.10435006	0.00045427764	-0.646632	-0.64764714	-8e-06	1.3231589e-08
2.6200257165951605e-09	0.104350336	0.00045381862	-0.6466174	-0.6476324	-8e-06	1.3231622e-08
2.6300365803298794e-09	0.10435059	0.00045302438	-0.646603	-0.6476179	-8e-06	1.3231654e-08
2.6400474521289687e-09	0.10435085	0.00045192632	-0.6465889	-0.64760363	-8e-06	1.3231686e-08
2.6500000000000006e-09	0.10435109	0.00045055946	-0.6465753	-0.6475899	-8e-06	1.3231719e-08
2.6600148681805333e-09	0.104351364	0.0004489141	-0.6465621	-0.64757663	-8e-06	1.3231753e-08
2.6700257051793633e-09	0.10435162	0.00044699424	-0.6465494	-0.6475639	-8e-06	1.32317854e-08
2.680036574030782e-09	0.10435186	0.00044481788	-0.64653736	-0.6475517	-8e-06	1.3231816e-08
2.6900474547194284e-09	0.1043521	0.00044241062	-0.64652604	-0.6475403	-8e-06	1.3231845e-08
2.7000000000000006e-09	0.1043523	0.00043980932	-0.6465154	-0.64752966	-8e-06	1.3231872e-08
2.7100148801642765e-09	0.10435251	0.000437015	-0.6465056	-0.6475197	-8e-06	1.3231897e-08
2.7200257745454035e-09	0.104352705	0.00043406247	-0.64649665	-0.6475106	-8e-06	1.3231923e-08
2.7300366463845916e-09	0.10435288	0.00043096102	-0.6464885	-0.6475025	-8e-06	1.32319435e-08
2.74004753877884e-09	0.104353026	0.0004277282	-0.6464812	-0.64749515	-8e-06	1.3231964e-08
2.7500000000000006e-09	0.104353175	0.00042441615	-0.646475	-0.64748883	-8e-06	1.3231984e-08
2.7600148916489233e-09	0.104353316	0.0004210056	-0.6464697	-0.64748347	-8e-06	1.3232e-08
2.770025747078346e-09	0.10435343	0.00041754538	-0.6464653	-0.64747906	-8e-06	1.3232015e-08
2.7800366223092803e-09	0.104353525	0.00041406314	-0.6464619	-0.64747554	-8e-06	1.3232029e-08
2.7900475034967397e-09	0.10435359	0.00041057033	-0.6464594	-0.64747316	-8e-06	1.3232035e-08
2.8000000000000007e-09	0.10435361	0.0004071021	-0.6464579	-0.6474716	-8e-06	1.3232038e-08
2.8100149041204094e-09	0.10435363	0.00040364292	-0.6464574	-0.647471	-8e-06	1.3232041e-08
2.8200257799287426e-09	0.104353674	0.00040025692	-0.6464576	-0.64747125	-8e-06	1.3232045e-08
2.8300366830760713e-09	0.10435371	0.00039695716	-0.6464588	-0.64747244	-8e-06	1.3232051e-08
2.840047605884878e-09	0.10435372	0.0003937311	-0.6464608	-0.64747447	-8e-06	1.3232052e-08
2.8500000000000007e-09	0.10435369	0.0003906151	-0.64646363	-0.6474773	-8e-06	1.32320475e-08
2.860014936606031e-09	0.10435364	0.00038760243	-0.64646727	-0.647481	-8e-06	1.3232041e-08
2.8700258045339934e-09	0.104353584	0.00038475043	-0.64647174	-0.6474855	-8e-06	1.3232034e-08
2.880036716448179e-09	0.10435353	0.0003820644	-0.6464769	-0.64749074	-8e-06	1.3232029e-08
2.890047583043807e-09	0.10435346	0.00037954835	-0.6464828	-0.6474966	-8e-06	1.3232018e-08
2.9000000000000007e-09	0.10435334	0.0003772084	-0.64648926	-0.6475032	-8e-06	1.3232005e-08
2.910014939658463e-09	0.10435322	0.0003750402	-0.6464963	-0.64751035	-8e-06	1.3231989e-08
2.9200258282986737e-09	0.10435311	0.0003730842	-0.64650387	-0.647518	-8e-06	1.3231975e-08
2.930036678756847e-09	0.10435298	0.00037135236	-0.64651203	-0.64752614	-8e-06	1.3231958e-08
2.9400475606093557e-09	0.10435284	0.00036983812	-0.6465205	-0.64753467	-8e-06	1.323194e-08
2.9500000000000008e-09	0.10435269	0.00036854047	-0.6465293	-0.6475435	-8e-06	1.3231921e-08
2.9600149174418703e-09	0.104352534	0.0003674504	-0.6465384	-0.6475526	-8e-06	1.3231901e-08
2.970025825644163e-09	0.10435237	0.00036659703	-0.6465476	-0.6475621	-8e-06	1.3231881e-08
2.980036710720702e-09	0.10435221	0.000365967	-0.6465571	-0.64757156	-8e-06	1.323186e-08
2.9900475775679376e-09	0.104352035	0.00036556262	-0.6465666	-0.6475812	-8e-06	1.3231838e-08
3.000000000000001e-09	0.10435187	0.00036537697	-0.6465763	-0.6475908	-8e-06	1.3231817e-08
3.010014926160126e-09	0.104351684	0.0003654162	-0.64658576	-0.6476005	-8e-06	1.3231793e-08
3.020025806988263e-09	0.10435152	0.0003656684	-0.6465953	-0.64760995	-8e-06	1.3231773e-08
3.0300367102039133e-09	0.10435134	0.00036611818	-0.6466046	-0.64761937	-8e-06	1.3231751e-08
3.0400475803231472e-09	0.10435118	0.00036678003	-0.6466137	-0.6476286	-8e-06	1.32317295e-08
3.050000000000001e-09	0.104351	0.0003676352	-0.64662254	-0.6476375	-8e-06	1.3231708e-08
3.0600113423785126e-09	0.11623342	-0.007566147	-0.64318436	-0.64411926	-8e-06	1.4738399e-08
3.0700223104409392e-09	0.11257972	-0.025610486	-0.63964343	-0.640506	-8e-06	1.4275108e-08
3.080033301622358e-09	0.098752186	-0.037119646	-0.63633126	-0.63720524	-8e-06	1.2521777e-08
3.0900443755249433e-09	0.08646635	-0.032295845	-0.63321185	-0.6340708	-8e-06	1.0963933e-08
3.100000000000001e-09	0.08463528	-0.016237495	-0.63000625	-0.6308546	-8e-06	1.0731753e-08
3.1100130027492884e-09	0.0931871	-0.0037185932	-0.62650216	-0.627326	-8e-06	1.1816124e-08
3.1200240583967396e-09	0.10444576	-0.004735324	-0.62265307	-0.62341124	-8e-06	1.32437235e-08
3.130034780097912e-09	0.109697424	-0.016488403	-0.61857104	-0.6193014	-8e-06	1.3909633e-08
3.140045710369832e-09	0.105557084	-0.027521979	-0.6146131	-0.61529046	-8e-06	1.3384638e-08
3.150000000000001e-09	0.096152835	-0.028816957	-0.6108124	-0.6114833	-8e-06	1.219218e-08
3.1600144260916566e-09	0.08909292	-0.020515535	-0.60708493	-0.6077325	-8e-06	1.1296982e-08
3.170025589972642e-09	0.08981817	-0.010980951	-0.6033884	-0.6040081	-8e-06	1.1388945e-08
3.180036569107517e-09	0.097204596	-0.008058288	-0.5996176	-0.6002213	-8e-06	1.2325544e-08
3.190047385484642e-09	0.10498412	-0.013383478	-0.59569824	-0.59626585	-8e-06	1.3311987e-08
3.200000000000001e-09	0.10722265	-0.021815464	-0.59177995	-0.59232837	-8e-06	1.359583e-08
3.210014781882866e-09	0.102454185	-0.026360752	-0.5880009	-0.588545	-8e-06	1.299119e-08
3.220025603934985e-09	0.095057555	-0.024029797	-0.5844077	-0.5849425	-8e-06	1.2053299e-08
3.230036417828392e-09	0.09142345	-0.017974652	-0.58093953	-0.5814673	-8e-06	1.1592494e-08
3.2400470982158352e-09	0.094266646	-0.013944044	-0.57756716	-0.578088	-8e-06	1.1953011e-08
3.250000000000001e-09	0.100815326	-0.014829529	-0.5741742	-0.57469964	-8e-06	1.2783382e-08
3.2600144471651995e-09	0.10566545	-0.019236738	-0.57062507	-0.571158	-8e-06	1.3398379e-08
3.2700252239060456e-09	0.105047286	-0.02356486	-0.56707025	-0.56759024	-8e-06	1.3319996e-08
3.280036021183142e-09	0.09991756	-0.02470913	-0.56364155	-0.5641609	-8e-06	1.2669546e-08
3.2900467233892953e-09	0.09486352	-0.022133796	-0.5603595	-0.5608878	-8e-06	1.2028695e-08
3.300000000000001e-09	0.09404592	-0.01819456	-0.5571226	-0.5576682	-8e-06	1.1925024e-08
3.3100142448412926e-09	0.09777384	-0.015931506	-0.5537379	-0.55429363	-8e-06	1.2397725e-08
3.3200249197775714e-09	0.10265406	-0.016855484	-0.55015266	-0.55071145	-8e-06	1.3016536e-08
3.3300356640714863e-09	0.10466452	-0.019726442	-0.54642767	-0.54699075	-8e-06	1.3271462e-08
3.340046408628507e-09	0.102393135	-0.021810383	-0.54263985	-0.54320747	-8e-06	1.2983449e-08
3.350000000000001e-09	0.098008186	-0.021239588	-0.53882307	-0.53940094	-8e-06	1.2427438e-08
3.360014028770443e-09	0.09508545	-0.018213684	-0.53489465	-0.5354876	-8e-06	1.2056834e-08
3.3700246870242818e-09	0.09579479	-0.0147707565	-0.5307891	-0.53139746	-8e-06	1.21467805e-08
3.3800353457200195e-09	0.099233724	-0.013147561	-0.52640986	-0.5270255	-8e-06	1.2582836e-08
3.3900459775457102e-09	0.102289945	-0.013909616	-0.5217165	-0.52233183	-8e-06	1.2970365e-08
3.400000000000001e-09	0.10227549	-0.015544162	-0.5167833	-0.5173958	-8e-06	1.2968532e-08
3.41001381285713e-09	0.099148795	-0.015846133	-0.5116236	-0.51223654	-8e-06	1.2572067e-08
3.4200244464501624e-09	0.09542194	-0.01379188	-0.50629133	-0.50690407	-8e-06	1.2099502e-08
3.430035036254884e-09	0.09393865	-0.010391313	-0.5007421	-0.5013452	-8e-06	1.191142e-08
3.4400456834063733e-09	0.09548163	-0.0077199517	-0.4949053	-0.49548462	-8e-06	1.2107071e-08
3.450000000000001e-09	0.09820545	-0.0070724827	-0.48878786	-0.4893312	-8e-06	1.2452451e-08
3.460013598486538e-09	0.099395484	-0.007964163	-0.48236975	-0.4828676	-8e-06	1.2603347e-08
3.4700242165309813e-09	0.09777345	-0.008767851	-0.47578692	-0.47623134	-8e-06	1.2397672e-08
3.4800348369949534e-09	0.09460327	-0.008184137	-0.46911794	-0.46950212	-8e-06	1.1995695e-08
3.4900453746318655e-09	0.09243494	-0.0063268435	-0.46238452	-0.46270296	-8e-06	1.1720751e-08
3.500000000000001e-09	0.09281845	-0.0044804467	-0.4555915	-0.45584157	-8e-06	1.1769378e-08
3.510013345607263e-09	0.095082045	-0.003839438	-0.44862318	-0.44880408	-8e-06	1.2056405e-08
3.5200239402462415e-09	0.09707752	-0.004612027	-0.4415335	-0.4416463	-8e-06	1.2309428e-08
3.530034516824761e-09	0.097114496	-0.005937258	-0.43438414	-0.4344326	-8e-06	1.2314119e-08
3.54004503370185e-09	0.09532536	-0.0066706496	-0.4272436	-0.42723364	-8e-06	1.2087255e-08
3.550000000000001e-09	0.09340246	-0.0063362857	-0.42018104	-0.42011866	-8e-06	1.1843432e-08
3.560012969801262e-09	0.0919024	-0.004668282	-0.41340503	-0.41329885	-8e-06	1.1653225e-08
3.5700234689825546e-09	0.09314005	-0.0022413968	-0.40665022	-0.40650252	-8e-06	1.1810158e-08
3.5800340009314005e-09	0.09593947	-0.0014595853	-0.3998822	-0.39969662	-8e-06	1.2165125e-08
3.590044446696402e-09	0.09795429	-0.0030557476	-0.39310893	-0.3928925	-8e-06	1.2420603e-08
3.6000000000000012e-09	0.09775111	-0.005647944	-0.3864175	-0.38617897	-8e-06	1.2394841e-08
3.6100124367632494e-09	0.09486603	-0.006430007	-0.3800746	-0.37982708	-8e-06	1.2029013e-08
3.6200229193841267e-09	0.09293127	-0.003998346	-0.3738207	-0.37356707	-8e-06	1.1783684e-08
3.6300333678291944e-09	0.09348461	-0.0009228554	-0.36758867	-0.36732897	-8e-06	1.1853849e-08
3.6400438491749673e-09	0.095801026	0.00015999516	-0.36129513	-0.36102736	-8e-06	1.2147571e-08
3.6500000000000013e-09	0.09773068	-0.0012403859	-0.35493264	-0.3546534	-8e-06	1.2392251e-08
3.660011944059571e-09	0.096902646	-0.0028217419	-0.34869373	-0.34840152	-8e-06	1.2287256e-08
3.6700224213166107e-09	0.09476902	-0.0020739757	-0.34241253	-0.34209907	-8e-06	1.2016714e-08
3.680032923709666e-09	0.09299914	0.00034842882	-0.3360892	-0.33574733	-8e-06	1.1792292e-08
3.6900434626428234e-09	0.092778035	0.0025623734	-0.32969868	-0.3293223	-8e-06	1.1764255e-08
3.7000000000000013e-09	0.09392713	0.0031369773	-0.32324648	-0.32283017	-8e-06	1.190996e-08
3.7100116243813448e-09	0.09477184	0.002575105	-0.31681833	-0.3163599	-8e-06	1.2017069e-08
3.7200221859832467e-09	0.0948939	0.0024105876	-0.31033328	-0.3098289	-8e-06	1.2032547e-08
3.730032742069389e-09	0.09409373	0.002979963	-0.3038254	-0.30327234	-8e-06	1.19310855e-08
3.7400432995297905e-09	0.09295587	0.003930368	-0.29731226	-0.2967075	-8e-06	1.1786804e-08
3.750000000000001e-09	0.09231148	0.0046267174	-0.290821	-0.2901611	-8e-06	1.1705096e-08
3.760011646051893e-09	0.0921884	0.0050717173	-0.28439555	-0.28367758	-8e-06	1.16894885e-08
3.770022213318341e-09	0.092860885	0.005595757	-0.27794904	-0.2771678	-8e-06	1.1774761e-08
3.780032777757189e-09	0.09364808	0.0058049313	-0.2714976	-0.27064946	-8e-06	1.1874577e-08
3.7900434712483394e-09	0.09388488	0.0055006817	-0.26506805	-0.26415238	-8e-06	1.1904601e-08
3.800000000000001e-09	0.09345819	0.0048638405	-0.2587152	-0.2577348	-8e-06	1.1850498e-08
3.81001205853032e-09	0.092575006	0.00457428	-0.25249252	-0.25145277	-8e-06	1.173851e-08
3.8200227918028265e-09	0.09234358	0.0050387066	-0.24633768	-0.24524184	-8e-06	1.1709168e-08
3.830033541224541e-09	0.09305925	0.0054394794	-0.24026151	-0.23911223	-8e-06	1.1799912e-08
3.840044387234492e-09	0.094246894	0.00501668	-0.23427995	-0.23308074	-8e-06	1.1950506e-08
3.8500000000000006e-09	0.095084846	0.0037342594	-0.22844447	-0.22719975	-8e-06	1.2056761e-08
3.860013201373308e-09	0.09511187	0.0022317087	-0.22271553	-0.22142942	-8e-06	1.2060185e-08
3.870024220471722e-09	0.09460573	0.0012359509	-0.21714759	-0.21582337	-8e-06	1.1996006e-08
3.880035304320306e-09	0.09429701	0.00088907557	-0.21176258	-0.2104041	-8e-06	1.1956861e-08
3.8900464200441665e-09	0.09470688	0.0007159773	-0.20657918	-0.2051916	-8e-06	1.200883e-08
3.9e-09	0.095703766	0.000111961075	-0.2016355	-0.20022525	-8e-06	1.2135238e-08
3.910014797833654e-09	0.09668976	-0.0011290706	-0.1968783	-0.19545142	-8e-06	1.2260262e-08
3.920026090882533e-09	0.09711685	-0.0026568573	-0.19234712	-0.19090849	-8e-06	1.2314415e-08
3.93003746433931e-09	0.0969531	-0.0039200615	-0.18804896	-0.1866028	-8e-06	1.2293652e-08
3.940048894558735e-09	0.09663639	-0.0046364167	-0.18398768	-0.18253769	-8e-06	1.2253494e-08
3.950053258598269e-09	0.09665552	-0.004983402	-0.18015777	-0.1787077	-8e-06	1.225592e-08
3.960016258803351e-09	0.09714497	-0.0053809714	-0.17655176	-0.1751043	-8e-06	1.2317982e-08
3.970027828757762e-09	0.09782934	-0.0061103427	-0.17311385	-0.17167085	-8e-06	1.2404761e-08
3.98003940591068e-09	0.09827601	-0.0070868162	-0.16984363	-0.16840611	-8e-06	1.2461398e-08
3.990051004012795e-09	0.098263696	-0.007978034	-0.16672923	-0.1652977	-8e-06	1.2459837e-08
4.0000534119640566e-09	0.09794463	-0.008507752	-0.16376355	-0.16233867	-8e-06	1.2419379e-08
4.010016982135067e-09	0.09769428	-0.0086772395	-0.16094054	-0.15952313	-8e-06	1.2387634e-08
4.020028602834785e-09	0.097787224	-0.008730878	-0.15821528	-0.15680619	-8e-06	1.239942e-08
4.030040298611986e-09	0.09818432	-0.008927746	-0.15557861	-0.15417811	-8e-06	1.2449771e-08
4.040052021593467e-09	0.09858387	-0.009335689	-0.15301153	-0.15161942	-8e-06	1.2500434e-08
4.050053487657493e-09	0.09869767	-0.0098017985	-0.15050578	-0.14912169	-8e-06	1.2514864e-08
4.0600171302866334e-09	0.098495	-0.010102006	-0.14806162	-0.14668563	-8e-06	1.2489166e-08
4.07002881103653e-09	0.098202206	-0.010131062	-0.14564982	-0.14428264	-8e-06	1.2452042e-08
4.080040528711289e-09	0.098097935	-0.0099755265	-0.14326881	-0.14191093	-8e-06	1.2438817e-08
4.090052155083533e-09	0.09827437	-0.009838988	-0.1409021	-0.13955347	-8e-06	1.2461189e-08
4.100053485620679e-09	0.098578125	-0.009865381	-0.13853832	-0.13719854	-8e-06	1.2499706e-08
4.11001706899582e-09	0.09876068	-0.010019627	-0.13617633	-0.13484526	-8e-06	1.2522854e-08
4.1200283890885685e-09	0.09869397	-0.010132168	-0.13379247	-0.13247046	-8e-06	1.2514395e-08
4.130039629228814e-09	0.09846326	-0.010054813	-0.13139376	-0.1300814	-8e-06	1.2485141e-08
4.140050851491162e-09	0.098281525	-0.009795499	-0.1289723	-0.12766986	-8e-06	1.2462097e-08
4.150053372633916e-09	0.09829972	-0.009499245	-0.12651989	-0.1252273	-8e-06	1.2464405e-08
4.160016337653866e-09	0.09848531	-0.009307971	-0.12403499	-0.1227522	-8e-06	1.2487938e-08
4.1700274487161685e-09	0.09866894	-0.009237526	-0.1214902	-0.12021734	-8e-06	1.2511222e-08
4.180038583571901e-09	0.09869355	-0.009184305	-0.1188951	-0.117632516	-8e-06	1.2514342e-08
4.190049770311399e-09	0.09854786	-0.009027641	-0.1162477	-0.11499577	-8e-06	1.2495869e-08
4.2000532994865094e-09	0.09836191	-0.00873613	-0.11354606	-0.112305045	-8e-06	1.247229e-08
4.210016083505209e-09	0.09828399	-0.00838385	-0.110793784	-0.109563775	-8e-06	1.2462411e-08
4.220027241138378e-09	0.098355055	-0.008071819	-0.10796068	-0.10674182	-8e-06	1.2471421e-08
4.230038428054736e-09	0.0984869	-0.007849512	-0.105056286	-0.10384881	-8e-06	1.24881385e-08
4.2400496083905706e-09	0.09854736	-0.0076770936	-0.102079175	-0.10088329	-8e-06	1.2495806e-08
4.250053287843093e-09	0.09847484	-0.007471719	-0.09903106	-0.097847044	-8e-06	1.248661e-08
4.26001608689259e-09	0.09832156	-0.007182745	-0.095921725	-0.09474981	-8e-06	1.2467176e-08
4.270027222362638e-09	0.0981963	-0.006827394	-0.09272168	-0.091562055	-8e-06	1.245129e-08
4.2800383589404865e-09	0.098173924	-0.006476443	-0.08944408	-0.08829692	-8e-06	1.2448454e-08
4.290049483709412e-09	0.098236054	-0.006187881	-0.08608807	-0.084953494	-8e-06	1.2456331e-08
4.3000532768472065e-09	0.09829567	-0.0059623565	-0.08265655	-0.08153475	-8e-06	1.246389e-08
4.310016044067874e-09	0.09827477	-0.0057503763	-0.07916321	-0.078054346	-8e-06	1.2461241e-08
4.320027197441406e-09	0.098166585	-0.0054981047	-0.075578846	-0.07448318	-8e-06	1.2447523e-08
4.330038375080313e-09	0.09803646	-0.0051983297	-0.07192273	-0.0708404	-8e-06	1.2431023e-08
4.340049555213354e-09	0.09796308	-0.004890729	-0.06819725	-0.06712843	-8e-06	1.2421719e-08
4.350053281032214e-09	0.09797237	-0.004625577	-0.06440747	-0.063352354	-8e-06	1.24228965e-08
4.360016006799197e-09	0.09801972	-0.0044211275	-0.060568813	-0.05952761	-8e-06	1.2428901e-08
4.3700271404725486e-09	0.09803345	-0.0042501143	-0.05664968	-0.055622764	-8e-06	1.2430641e-08
4.380038367604801e-09	0.09797587	-0.0040712035	-0.052672405	-0.05166008	-8e-06	1.242334e-08
4.390049575552973e-09	0.097873725	-0.0038630853	-0.04864126	-0.047643904	-8e-06	1.2410388e-08
4.400053288304318e-09	0.097790554	-0.0036415802	-0.044562973	-0.043581013	-8e-06	1.2399842e-08
4.4100161393687005e-09	0.0977696	-0.0034420008	-0.040453937	-0.03948777	-8e-06	1.23971855e-08
4.42002746856422e-09	0.0977988	-0.0032840131	-0.036278877	-0.0353291	-8e-06	1.2400888e-08
4.430038757715102e-09	0.09782556	-0.0031594688	-0.03205948	-0.031126596	-8e-06	1.240428e-08
4.440050092601933e-09	0.09780418	-0.0030391507	-0.027798207	-0.026882736	-8e-06	1.240157e-08
4.450053337879716e-09	0.09773422	-0.0029004451	-0.023501439	-0.022603847	-8e-06	1.2392699e-08
4.460016469086912e-09	0.09765673	-0.0027453932	-0.019185577	-0.01830628	-8e-06	1.23828725e-08
4.4700278803440225e-09	0.09761457	-0.0025933143	-0.014813601	-0.013953134	-8e-06	1.23775274e-08
4.48003938156084e-09	0.097617455	-0.0024646982	-0.0104067605	-0.009565513	-8e-06	1.23778925e-08
4.490050948841146e-09	0.09763553	-0.0023613572	-0.0059654857	-0.0051437384	-8e-06	1.2380184e-08
4.500053403909284e-09	0.09762883	-0.0022673204	-0.0014949554	-0.00069291046	-8e-06	1.2379336e-08
4.510016849453392e-09	0.09758199	-0.0021640577	0.0029895178	0.0037717824	-8e-06	1.23733965e-08
4.5200285539526976e-09	0.09751356	-0.002044848	0.00752554	0.008287802	-8e-06	1.2364717e-08
4.530040224098656e-09	0.09745795	-0.0019210787	0.012090307	0.0128324805	-8e-06	1.2357668e-08
4.540051953580511e-09	0.097434595	-0.0018098021	0.016683316	0.017405368	-8e-06	1.2354707e-08
4.550053485793666e-09	0.09743364	-0.0017194735	0.021299215	0.022001185	-8e-06	1.2354587e-08
4.56001719130068e-09	0.09742749	-0.0016440948	0.02592371	0.026605688	-8e-06	1.2353804e-08
4.570028679916491e-09	0.0973956	-0.001569909	0.030594256	0.03125614	-8e-06	1.2349762e-08
4.580039841631719e-09	0.09734115	-0.0014902126	0.03528573	0.035927486	-8e-06	1.2342859e-08
4.590051003705325e-09	0.097286515	-0.0014106693	0.039995473	0.040617056	-8e-06	1.2335931e-08
4.600053385075177e-09	0.097253285	-0.0013444641	0.044716813	0.045318197	-8e-06	1.2331716e-08
4.610016426352051e-09	0.09724479	-0.0013008213	0.0494328	0.050014015	-8e-06	1.233064e-08
4.6200276599799365e-09	0.09724538	-0.0012776352	0.05418205	0.05474298	-8e-06	1.2330715e-08
4.6300389069045865e-09	0.09723526	-0.0012654954	0.058938347	0.059478976	-8e-06	1.232943e-08
4.640050185784237e-09	0.0972071	-0.0012561365	0.063698016	0.064218335	-8e-06	1.2325861e-08
4.650053337044546e-09	0.09717132	-0.0012496525	0.06845374	0.06895377	-8e-06	1.23213235e-08
4.660016428766944e-09	0.09714559	-0.0012532008	0.073187485	0.07366737	-8e-06	1.231806e-08
4.670027776809056e-09	0.09713903	-0.0012736997	0.07793882	0.07839853	-8e-06	1.2317229e-08
4.680039170420265e-09	0.0971455	-0.0013112387	0.08268244	0.08312215	-8e-06	1.2318049e-08
4.69005063730303e-09	0.09714944	-0.0013591739	0.08741582	0.08783564	-8e-06	1.2318548e-08
4.7000533800642685e-09	0.09713978	-0.0014101696	0.09213211	0.09253223	-8e-06	1.2317326e-08
4.71001670318994e-09	0.097118996	-0.0014623051	0.096814305	0.097195	-8e-06	1.2314689e-08
4.720028265756477e-09	0.097099334	-0.0015206359	0.10150124	0.10186265	-8e-06	1.2312197e-08
4.73003982627644e-09	0.09709216	-0.0015912066	0.10616807	0.10651046	-8e-06	1.2311285e-08
4.740051428285185e-09	0.09709813	-0.0016764601	0.110812694	0.111136325	-8e-06	1.2312042e-08
4.750053445799188e-09	0.09710798	-0.00177334	0.11542829	0.11573345	-8e-06	1.2313292e-08
4.760017041058416e-09	0.097111486	-0.0018765813	0.11999911	0.12028608	-8e-06	1.2313736e-08
4.7700287214058435e-09	0.09710644	-0.0019847446	0.12456205	0.12483091	-8e-06	1.2313097e-08
4.78004046267104e-09	0.09709979	-0.0020993806	0.12909237	0.12934329	-8e-06	1.23122526e-08
4.790052184724521e-09	0.09710097	-0.0022244067	0.13358773	0.13382071	-8e-06	1.2312404e-08
4.80005350079676e-09	0.097113766	-0.002361388	0.13804151	0.13825662	-8e-06	1.2314026e-08
4.81001721479419e-09	0.097133406	-0.0025071988	0.14244008	0.1426373	-8e-06	1.2316516e-08
4.820028940396388e-09	0.0971516	-0.0026574563	0.14681962	0.14699882	-8e-06	1.2318824e-08
4.830040742915925e-09	0.097163096	-0.0028062453	0.15115793	0.15131897	-8e-06	1.2320282e-08
4.840052523689349e-09	0.09716946	-0.002951191	0.15545465	0.15559745	-8e-06	1.2321087e-08
4.8500535373900726e-09	0.097176395	-0.003092092	0.15970586	0.1598303	-8e-06	1.2321967e-08
4.860017385827049e-09	0.09718779	-0.0032281473	0.16390215	0.16400823	-8e-06	1.2323411e-08
4.8700292252634725e-09	0.09720221	-0.0033573296	0.16808175	0.16816938	-8e-06	1.232524e-08
4.880041057756842e-09	0.09721381	-0.003473175	0.17222762	0.1722968	-8e-06	1.2326711e-08
4.89000023585779e-09	0.097217076	-0.003569239	0.17632228	0.17637314	-8e-06	1.2327125e-08
4.9000535588203085e-09	0.09721067	-0.003643098	0.18043086	0.1804633	-8e-06	1.2326312e-08
4.910017516110559e-09	0.097197585	-0.003692433	0.18448403	0.18449834	-8e-06	1.2324654e-08
4.920029446116542e-09	0.09718144	-0.003718066	0.18854433	0.18854055	-8e-06	1.2322606e-08
4.930041387010882e-09	0.097163156	-0.003718321	0.1925995	0.19257773	-8e-06	1.2320288e-08
4.940000672641893e-09	0.09713997	-0.0036898267	0.19663602	0.19659658	-8e-06	1.2317348e-08
4.950053598038119e-09	0.09710704	-0.0036274327	0.20072165	0.20066446	-8e-06	1.2313172e-08
4.960017626713159e-09	0.097062215	-0.0035289247	0.20479101	0.20471637	-8e-06	1.230749e-08
4.970029707965416e-09	0.09700542	-0.003392062	0.2089093	0.20881724	-8e-06	1.2300287e-08
4.980041685144234e-09	0.09693905	-0.0032174252	0.21306682	0.21295747	-8e-06	1.22918715e-08
4.990001070042101e-09	0.09686459	-0.0030057158	0.21725181	0.21712539	-8e-06	1.228243e-08
5.000053629760705e-09	0.09679921	-0.0027594557	0.22152802	0.22138445	-8e-06	1.2274141e-08
5.010017693305195e-09	0.10014882	0.001745547	0.22415474	0.22399107	-8e-06	1.26988695e-08
5.0200298055959124e-09	0.10126477	0.012590374	0.22679016	0.2266188	-8e-06	1.2840372e-08
5.030041995931682e-09	0.099439785	0.019662384	0.22944069	0.22926912	-8e-06	1.2608966e-08
5.040001474546452e-09	0.09635085	0.01750503	0.23210372	0.23192716	-8e-06	1.2217288e-08
5.050053667877662e-09	0.094479464	0.009144217	0.23484129	0.23465322	-8e-06	1.1979996e-08
5.060019485581033e-09	0.09540507	0.0031552766	0.23763297	0.23744728	-8e-06	1.2097363e-08
5.070034073398849e-09	0.0982182	0.003514088	0.2405256	0.24032159	-8e-06	1.2454069e-08
5.08004705860151e-09	0.100413494	0.009553991	0.24348508	0.243272	-8e-06	1.2732431e-08
5.090007641766576e-09	0.10030635	0.016244456	0.24651134	0.24629053	-8e-06	1.2718844e-08
5.100054091486288e-09	0.09822675	0.018592337	0.2496379	0.24941075	-8e-06	1.2455152e-08
5.110018464843675e-09	0.09597049	0.015394931	0.2528251	0.25259116	-8e-06	1.2169059e-08
5.120031936349989e-09	0.095111854	0.009992119	0.25614816	0.25590622	-8e-06	1.2060183e-08
5.13004521936512e-09	0.095950514	0.0072618015	0.2596135	0.25936237	-8e-06	1.2166525e-08
5.140005853503991e-09	0.097536616	0.009435167	0.26317683	0.26291898	-8e-06	1.2367643e-08
5.1500539982837934e-09	0.09861358	0.014586499	0.26686603	0.26660675	-8e-06	1.2504202e-08
5.16001870720355e-09	0.09838395	0.01858632	0.2706225	0.27036658	-8e-06	1.2475084e-08
5.170032394964212e-09	0.09698333	0.01882089	0.2745013	0.27425048	-8e-06	1.2297487e-08
5.18004608602775e-09	0.09535714	0.01582636	0.27848384	0.27823853	-8e-06	1.2091285e-08
5.190007136485341e-09	0.09463019	0.01251039	0.28254536	0.28230813	-8e-06	1.19991075e-08
5.20005407822283e-09	0.09524234	0.011584479	0.28671777	0.2864919	-8e-06	1.2076729e-08
5.210018766781972e-09	0.09659055	0.01363168	0.29088348	0.2906726	-8e-06	1.2247682e-08
5.220032493458361e-09	0.09757467	0.016822295	0.29506359	0.2948685	-8e-06	1.2372469e-08
