# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)
6.200026635674367e-10	0.08409609	0.0036055788	-0.62328255	-0.6240978	-8e-06
6.300126286340581e-10	0.08409818	0.0036577678	-0.6222835	-0.6230979	-8e-06
6.40022614142932e-10	0.08410008	0.0037087842	-0.6212702	-0.6220838	-8e-06
6.50032609820326e-10	0.084101856	0.003758675	-0.6202431	-0.6210557	-8e-06
6.600425798072766e-10	0.08410371	0.0038073517	-0.6192024	-0.6200141	-8e-06
6.700525600750423e-10	0.08410581	0.0038545884	-0.6181486	-0.6189594	-8e-06
6.800098423181298e-10	0.08410812	0.0038998493	-0.6170878	-0.6178978	-8e-06
6.900198537912275e-10	0.08411051	0.0039434065	-0.61600935	-0.6168183	-8e-06
7.00029842764882e-10	0.08411284	0.003984951	-0.61491925	-0.6157273	-8e-06
7.100398731770173e-10	0.08411513	0.0040245024	-0.61381793	-0.61462516	-8e-06
7.200499190708052e-10	0.084117524	0.0040620305	-0.61270624	-0.6135125	-8e-06
7.30007242599617e-10	0.08412016	0.004097196	-0.6115905	-0.6123959	-8e-06
7.400172752708145e-10	0.08412311	0.004130122	-0.6104598	-0.6112642	-8e-06
7.500273275989234e-10	0.08412631	0.0041603944	-0.6093205	-0.610124	-8e-06
7.600373813139854e-10	0.084129654	0.004187907	-0.6081735	-0.608976	-8e-06
7.700474239871196e-10	0.08413307	0.004212664	-0.60701936	-0.607821	-8e-06
7.800047886572334e-10	0.08413662	0.0042345803	-0.6058652	-0.60666573	-8e-06
7.900148282787732e-10	0.08414045	0.0042538275	-0.6046993	-0.60549897	-8e-06
8.000249006460158e-10	0.08414466	0.0042701294	-0.60352886	-0.60432756	-8e-06
8.100349469969858e-10	0.08414922	0.0042833243	-0.6023546	-0.6031523	-8e-06
8.200449677515048e-10	0.08415408	0.0042933407	-0.6011774	-0.601974	-8e-06
8.300023214883726e-10	0.08415909	0.004300194	-0.6000042	-0.60079986	-8e-06
8.400123579315713e-10	0.08416431	0.004304039	-0.59882367	-0.5996182	-8e-06
8.500223926398077e-10	0.0841698	0.0043048766	-0.59764254	-0.59843606	-8e-06
8.600324423190822e-10	0.08417561	0.004302705	-0.59646195	-0.5972544	-8e-06
8.700425038258161e-10	0.08418181	0.0042975014	-0.5952827	-0.5960741	-8e-06
8.800525332294212e-10	0.08418832	0.004289298	-0.5941054	-0.5948957	-8e-06
8.90009893533365e-10	0.08419501	0.0042782603	-0.59293735	-0.5937265	-8e-06
9.00019952012849e-10	0.08420188	0.0042644236	-0.5917668	-0.59255475	-8e-06
9.100299917587185e-10	0.08420892	0.004248011	-0.5906005	-0.5913874	-8e-06
9.200400505845941e-10	0.084216185	0.0042291614	-0.58943945	-0.5902251	-8e-06
9.30050110602982e-10	0.08422371	0.004208003	-0.588284	-0.58906853	-8e-06
9.400074954430157e-10	0.08423138	0.0041847858	-0.5871411	-0.58792436	-8e-06
9.500175695443336e-10	0.08423921	0.004159429	-0.585999	-0.58678114	-8e-06
9.600276446471917e-10	0.08424708	0.0041322606	-0.5848645	-0.5856453	-8e-06
9.700377217279816e-10	0.08425497	0.0041035046	-0.5837378	-0.5845175	-8e-06
9.800478218557414e-10	0.0842629	0.0040733814	-0.58261955	-0.583398	-8e-06
9.900052671919514e-10	0.08427081	0.0040422454	-0.5815157	-0.5822929	-8e-06
1.0000154248365582e-09	0.08427881	0.0040099444	-0.5804151	-0.581191	-8e-06
1.010025609822977e-09	0.08428679	0.0039768163	-0.5793237	-0.5800984	-8e-06
1.0200357896031493e-09	0.08429465	0.0039430466	-0.5782417	-0.57901514	-8e-06
1.0300459926422848e-09	0.084302396	0.003908844	-0.5771694	-0.57794154	-8e-06
1.0400035535934318e-09	0.084309936	0.0038745792	-0.5761123	-0.5768831	-8e-06
1.0500138181891714e-09	0.0843174	0.003840065	-0.5750592	-0.57582873	-8e-06
1.0600240852156494e-09	0.08432475	0.0038056294	-0.57401586	-0.57478416	-8e-06
1.0700344083862437e-09	0.08433196	0.0037713966	-0.57298225	-0.5737492	-8e-06
1.0800447381757418e-09	0.08433897	0.0037374895	-0.5719582	-0.57272387	-8e-06
1.0900023910281082e-09	0.084345706	0.0037041942	-0.57094884	-0.5717133	-8e-06
1.1000127633500138e-09	0.08435227	0.00367127	-0.56994355	-0.57070667	-8e-06
1.1100231454411829e-09	0.08435861	0.0036390002	-0.5689474	-0.56970924	-8e-06
1.1200335189680662e-09	0.08436478	0.0036074694	-0.5679602	-0.5687208	-8e-06
1.1300439235445552e-09	0.08437074	0.0035767308	-0.56698173	-0.56774104	-8e-06
1.1400016458351188e-09	0.08437644	0.003546965	-0.5660169	-0.56677496	-8e-06
1.15001208279114e-09	0.08438193	0.0035178773	-0.5650553	-0.565812	-8e-06
1.1600225324704628e-09	0.08438721	0.0034896522	-0.56410164	-0.5648571	-8e-06
1.1700329701731778e-09	0.08439228	0.0034623235	-0.56315583	-0.56391	-8e-06
1.1800434339007259e-09	0.08439715	0.0034359125	-0.56221753	-0.56297046	-8e-06
1.1900012242428626e-09	0.08440178	0.0034105254	-0.5612914	-0.5620431	-8e-06
1.2000117108093452e-09	0.08440626	0.0033858565	-0.5603674	-0.56111777	-8e-06
1.2100222086053012e-09	0.08441054	0.0033619932	-0.5594502	-0.5601994	-8e-06
1.2200327133610055e-09	0.08441466	0.0033389025	-0.5585397	-0.5592875	-8e-06
1.2300432588556412e-09	0.0844186	0.003316569	-0.5576354	-0.558382	-8e-06
1.2400011156877949e-09	0.08442235	0.00329506	-0.5567421	-0.55748737	-8e-06
1.2500116724434455e-09	0.08442596	0.0032740843	-0.55584997	-0.5565939	-8e-06
1.260022246950092e-09	0.08442945	0.0032536855	-0.55496365	-0.5557063	-8e-06
1.2700328265682164e-09	0.0844328	0.0032337885	-0.5540829	-0.5548243	-8e-06
1.2800434141594328e-09	0.08443606	0.0032143365	-0.5532077	-0.5539478	-8e-06
1.2900013268944085e-09	0.08443918	0.0031953657	-0.5523425	-0.5530812	-8e-06
1.3000119465512255e-09	0.084442206	0.0031766032	-0.55147785	-0.5522154	-8e-06
1.310022588125938e-09	0.08444514	0.0031580797	-0.55061847	-0.5513547	-8e-06
1.3200332192325134e-09	0.08444798	0.0031397187	-0.5497643	-0.55049914	-8e-06
1.3300438915033965e-09	0.084450774	0.003121447	-0.548915	-0.54964864	-8e-06
1.3400018655563812e-09	0.08445349	0.003103292	-0.54807544	-0.54880774	-8e-06
1.3500125527195353e-09	0.08445619	0.003084992	-0.54723644	-0.54796743	-8e-06
1.3600232175908953e-09	0.08445882	0.003066569	-0.5464025	-0.54713213	-8e-06
1.370033922401707e-09	0.084461406	0.0030479634	-0.5455737	-0.546302	-8e-06
1.3800446464512992e-09	0.08446396	0.0030291132	-0.54475003	-0.54547703	-8e-06
1.3900026589710672e-09	0.0844665	0.0030100616	-0.5439361	-0.54466164	-8e-06
1.4000133729605972e-09	0.084469035	0.0029905539	-0.54312295	-0.54384726	-8e-06
1.4100240971150779e-09	0.08447159	0.0029706368	-0.5423153	-0.5430383	-8e-06
1.420034836127849e-09	0.08447411	0.0029502534	-0.5415134	-0.54223496	-8e-06
